,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,mention_count,mentioning_count
20549736,joycefr,"Frieden, Joyce",MedPage Today,News Editor,F,1226,1066,2475,Tue Feb 10 21:49:42 +0000 2009,False,False,6.0,6.0,5.0,14.0,31.0,5,1
18776942,bobschieffer,"Schieffer, Bob",CBS News,Political Contributor,M,113567,82,1327,Thu Jan 08 20:08:09 +0000 2009,True,False,0.0,0.0,0.0,9.0,9.0,4,4
130104942,BBCJonSopel,"Sopel, Jon",BBC,North America Editor,M,76088,632,5270,Tue Apr 06 09:37:41 +0000 2010,True,False,165.0,274.0,103.0,160.0,702.0,4,4
59603406,NickTimiraos,"Timiraos, Nick",Wall Street Journal / Dow Jones,National Economics Reporter,M,50150,316,34102,Thu Jul 23 22:06:04 +0000 2009,True,False,199.0,55.0,90.0,212.0,556.0,4,4
38497702,dmartosko,"Martosko, David",Daily Mail (UK),US Political Editor,M,36978,698,6201,Thu May 07 19:28:31 +0000 2009,True,False,365.0,208.0,337.0,373.0,1283.0,4,4
23232204,ShaneGoldmacher,"Goldmacher, Shane",Politico,Chief White House Correspondent,M,35989,2460,32146,Sat Mar 07 20:42:24 +0000 2009,True,False,166.0,186.0,47.0,248.0,647.0,4,4
19455864,finnygo,"Gomez, Serafin",Fox News,White House Producer,M,25542,4668,25103,Sat Jan 24 18:01:32 +0000 2009,True,False,190.0,70.0,5.0,210.0,475.0,4,4
300497193,tackettdc,"Tackett, R. Michael",New York Times,Washington Reporter,M,16857,1306,38620,Tue May 17 21:25:45 +0000 2011,True,False,896.0,140.0,0.0,5.0,1041.0,4,4
100860790,DionNissenbaum,"Nissenbaum, Dion",Wall Street Journal / Dow Jones,Washington Reporter,M,15202,2166,10640,Thu Dec 31 23:09:34 +0000 2009,True,False,102.0,26.0,4.0,166.0,298.0,4,4
77852581,LEBassett,"Bassett, Laura",Huffington Post,Women & Politics Reporter,F,13406,1458,7669,Sun Sep 27 22:35:52 +0000 2009,True,False,13.0,7.0,11.0,35.0,66.0,4,4
26607712,MattLaslo,"Laslo, Matt",Laslo Congressional Bureau,Reporter & Bureau Chief,M,12557,3046,24078,Wed Mar 25 22:16:14 +0000 2009,True,False,329.0,477.0,232.0,447.0,1485.0,4,4
18732606,AugensteinWTOP,"Augenstein, Neal",WTOP Radio,Reporter,M,11421,11152,31824,Wed Jan 07 18:51:31 +0000 2009,True,False,322.0,91.0,152.0,81.0,646.0,4,4
808840952,ellisonbarber,"Barber, Ellison",Fox News,Correspondent,F,11019,180,7731,Fri Sep 07 13:06:54 +0000 2012,True,False,62.0,15.0,82.0,447.0,606.0,4,4
21878635,ArletteSaenz,"Saenz, Arlette",ABC News,White House Reporter & Producer,F,9096,2105,12450,Wed Feb 25 15:49:25 +0000 2009,True,False,94.0,25.0,5.0,92.0,216.0,4,4
266830495,BobCusack,"Cusack, Robert",The Hill,Editor in Chief,M,8851,1923,6773,Tue Mar 15 22:10:46 +0000 2011,True,False,24.0,5.0,0.0,21.0,50.0,4,4
18810140,darrensands,"Sands, Darren",BuzzFeed,Political Reporter,M,7905,2463,27942,Fri Jan 09 18:40:36 +0000 2009,True,False,93.0,110.0,145.0,291.0,639.0,4,4
129997410,eliotnelson,"Nelson, Eliot",Huffington Post,Politics Reporter & Editor,M,7545,1909,14151,Tue Apr 06 01:10:02 +0000 2010,True,False,113.0,79.0,115.0,108.0,415.0,4,4
17553400,NirajC,"Chokshi, Niraj",Washington Post,Reporter,M,7229,2396,3357,Sat Nov 22 05:31:39 +0000 2008,True,False,80.0,47.0,35.0,275.0,437.0,4,4
15485844,khefling,"Hefling, Kimberly A.",Politico,Senior Education Writer,F,7184,4697,3443,Fri Jul 18 20:18:43 +0000 2008,True,False,9.0,3.0,1.0,71.0,84.0,4,4
14207809,brfreed,"Freed, Benjamin",Washingtonian,Staff Writer,M,6076,2348,59685,Mon Mar 24 14:49:27 +0000 2008,True,False,382.0,328.0,400.0,165.0,1275.0,4,4
21326212,JenniferWishon,"Wishon, Jennifer",CBN News,White House Correspondent,F,4012,990,5008,Thu Feb 19 18:45:43 +0000 2009,False,False,129.0,15.0,19.0,49.0,212.0,4,4
363997734,DannyVinik,"Vinik, Daniel R.",Politico,"Assistant Editor, Politico Agenda",M,3310,2043,20342,Mon Aug 29 01:28:03 +0000 2011,True,False,21.0,1.0,11.0,7.0,40.0,4,4
83616201,tradereporter,"Palmer, Doug",Politico,Senior Trade Reporter,M,3296,490,1779,Mon Oct 19 14:52:05 +0000 2009,False,False,16.0,0.0,6.0,10.0,32.0,4,4
142359854,marinakoren,"Koren, Marina",The Atlantic,Reporter,F,3029,2513,14581,Mon May 10 17:40:10 +0000 2010,True,False,38.0,7.0,66.0,37.0,148.0,4,4
48937174,barnardfox5dc,"Barnard, Bob",WTTG–Fox Television,Reporter,M,3023,1978,2734,Sat Jun 20 05:33:57 +0000 2009,True,False,44.0,0.0,11.0,3.0,58.0,4,4
20658469,Travis_Tritten,"Tritten, Travis",Stars and Stripes,Capitol Hill Reporter,M,2970,1310,11147,Thu Feb 12 06:24:50 +0000 2009,True,False,444.0,75.0,69.0,466.0,1054.0,4,4
269579030,DoreyScheimer,"Scheimer, Dorey",Cox Broadcasting,Washington Producer,F,2639,1197,13591,Mon Mar 21 02:09:25 +0000 2011,True,False,204.0,123.0,106.0,155.0,588.0,4,4
414818069,JFrayWTOP,"Fraley, Jason",WTOP Radio,Entertainment Editor,M,2348,3138,9340,Thu Nov 17 14:39:51 +0000 2011,True,False,92.0,24.0,26.0,44.0,186.0,4,4
25630016,jackfitzdc,"Fitzpatrick, Jack",Morning Consult,Energy Reporter,M,2282,2974,8960,Sat Mar 21 03:09:57 +0000 2009,False,False,25.0,30.0,39.0,53.0,147.0,4,4
351034720,WheelerLydia,"Wheeler, Lydia W",The Hill,Federal Regulations & Supreme Court Reporter,F,1795,1341,1768,Mon Aug 08 17:56:55 +0000 2011,True,False,27.0,6.0,3.0,8.0,44.0,4,4
517633752,ACrutchfield14,"Crutchfield, Abigail",CNN,Political Producer,F,1499,356,455,Wed Mar 07 14:23:57 +0000 2012,False,False,26.0,7.0,0.0,63.0,96.0,4,4
426396509,LA_Hagen,"Hagen, Lisa",The Hill,Political Reporter,F,1024,1320,1841,Fri Dec 02 05:48:42 +0000 2011,False,False,88.0,9.0,34.0,26.0,157.0,4,4
303898942,MichLKosinski,"Kosinski, Michelle",CNN,Senior Diplomatic Correspondent,F,32883,613,6562,Mon May 23 16:08:37 +0000 2011,True,False,255.0,9.0,65.0,53.0,382.0,4,3
21027715,CarrieNBCNews,"Dann, Caroline",NBC News,Political Editor,F,31819,1106,11963,Mon Feb 16 21:04:53 +0000 2009,True,False,99.0,20.0,3.0,29.0,151.0,4,3
18996618,eliselabottcnn,"Labott, Elise",CNN,Global Affairs Correspondent,F,28582,3303,6708,Wed Jan 14 21:25:44 +0000 2009,True,False,29.0,9.0,27.0,47.0,112.0,4,3
153181367,CHueyBurns,"Huey-Burns, Caitlin",RealClearPolitics,National Political Reporter,F,15987,1742,11891,Mon Jun 07 22:17:11 +0000 2010,True,False,284.0,127.0,26.0,99.0,536.0,4,3
20815668,perrybaconjr,"Bacon, Jr., Perry",FiveThirtyEight,Senior Political Writer,M,14368,500,4034,Fri Feb 13 23:02:09 +0000 2009,True,False,47.0,83.0,8.0,68.0,206.0,4,3
262691862,maryaliceparks,"Parks, Maryalice",ABC News,"Producer & Reporter, Captiol Hill",F,12281,975,4615,Tue Mar 08 15:20:56 +0000 2011,True,False,123.0,33.0,7.0,71.0,234.0,4,3
273540698,MKTWgoldstein,"Goldstein, Steven",MarketWatch,Washington Bureau Chief,M,10185,1407,41497,Mon Mar 28 17:54:09 +0000 2011,True,False,449.0,365.0,857.0,226.0,1897.0,4,3
8083262,jeremybowers,"Bowers, Jeremy",New York Times,"Senior Editor, News Applications",M,9975,3142,58033,Thu Aug 09 16:00:54 +0000 2007,True,False,223.0,265.0,666.0,244.0,1398.0,4,3
67325576,APBenNuckols,"Nuckols, Ben",Associated Press,D.C. Government & Poltiics Reporter,M,6856,1911,7384,Thu Aug 20 14:17:42 +0000 2009,True,False,127.0,11.0,43.0,24.0,205.0,4,3
317980134,CraigCaplan,"Caplan, Craig",C–SPAN,Capitol Hill Producer,M,6143,1961,31444,Wed Jun 15 19:37:31 +0000 2011,True,False,664.0,352.0,419.0,48.0,1483.0,4,3
125182878,LauraTrevelyan,"Trevelyan, Laura",BBC,Anchor,F,5754,1143,6251,Mon Mar 22 00:22:54 +0000 2010,True,False,160.0,37.0,43.0,69.0,309.0,4,3
41764193,evanhalper,"Halper, Evan",Los Angeles Times,Politics & Climate Reporter,M,5405,1274,3439,Fri May 22 06:02:20 +0000 2009,True,False,15.0,3.0,0.0,22.0,40.0,4,3
14477880,stevechaggaris,"Chaggaris, Steven",CBS News,Political Director,M,4911,3096,1246,Tue Apr 22 18:01:23 +0000 2008,True,False,2.0,0.0,10.0,6.0,18.0,4,3
451231386,MeaganNBCDC,"Fitzgerald, Megan",WRC–TV / NBC–4,Reporter,F,4857,1188,6541,Sat Dec 31 05:51:02 +0000 2011,True,False,151.0,2.0,2.0,22.0,177.0,4,3
382232114,EricMorath,"Morath, Eric",Wall Street Journal / Dow Jones,Economy Reporter,M,4748,1110,3738,Thu Sep 29 18:20:25 +0000 2011,True,False,28.0,0.0,3.0,17.0,48.0,4,3
257069028,MeganMcGrath4,"McGrath, Megan",WRC–TV / NBC–4,Reporter,F,4540,329,1878,Thu Feb 24 17:21:05 +0000 2011,True,False,59.0,0.0,0.0,6.0,65.0,4,3
25112718,SerenaMarsh,"Marshall, Serena",ABC News,Multi-Platform Reporter,F,4461,1468,16089,Wed Mar 18 17:31:02 +0000 2009,True,False,175.0,171.0,32.0,525.0,903.0,4,3
185206779,ABC7Bri,"Carter, Brianne",WJLA–TV / Newschannel 8,Transportation Reporter,F,4042,991,16115,Tue Aug 31 13:20:54 +0000 2010,True,False,260.0,35.0,36.0,210.0,541.0,4,3
749303,Zachary,"Warmbrodt, Zachary",Politico,Financial Services Reporter,M,3652,4126,5368,Fri Feb 02 22:31:28 +0000 2007,True,False,163.0,12.0,12.0,102.0,289.0,4,3
37687262,mbieseck,"Biesecker, Michael",Associated Press,"Environment, Energy, & Investigative Reporter",M,3186,1686,2897,Mon May 04 15:49:07 +0000 2009,True,False,35.0,2.0,1.0,129.0,167.0,4,3
25299244,jamiejmcintyre,"McIntyre, Jamie",Washington Examiner,"Senior Writer, Defense & National Security",M,3032,319,1667,Thu Mar 19 14:05:07 +0000 2009,False,False,218.0,17.0,1.0,17.0,253.0,4,3
17679229,TiffanyStecker,"Stecker, Tiffany Anne",Bloomberg BNA,Biotech & Pesticides Reporter,F,3022,2359,7275,Thu Nov 27 14:36:56 +0000 2008,True,False,79.0,27.0,16.0,120.0,242.0,4,3
123878155,LianaLoewus,"Heitin, Liana",Education Week,Reporter,F,2975,719,2653,Wed Mar 17 13:59:53 +0000 2010,False,False,49.0,1.0,3.0,33.0,86.0,4,3
56475632,MonicaTrauzzi,"Trauzzi, Monica","Environment & Energy Publishing, LLC",managing editor for anchor and video at e&E news,F,2849,906,2519,Mon Jul 13 19:59:13 +0000 2009,False,False,3.0,0.0,3.0,20.0,26.0,4,3
378752087,MichaelDoyle10,"Doyle, Michael",McClatchy Newspapers,Reporter,M,2300,626,7221,Fri Sep 23 19:06:50 +0000 2011,True,False,38.0,27.0,0.0,87.0,152.0,4,3
217550103,ngaudiano,"Gaudiano Albright, Nicole",Gannett Washington Bureau,"Washington Correspondent (NY, VT, DE, MD.)",F,2210,932,2099,Fri Nov 19 20:58:54 +0000 2010,True,False,97.0,6.0,1.0,61.0,165.0,4,3
223732445,DJAliMeyer,"Meyer, Alison",Washington Free Beacon,Reporter,F,2171,552,921,Tue Dec 07 05:20:52 +0000 2010,False,False,0.0,0.0,1.0,14.0,15.0,4,3
15582894,rebeccamkern,"Kern, Rebecca M.",Bloomberg BNA,Energy Policy Reporter,F,2139,2657,1927,Thu Jul 24 14:58:04 +0000 2008,True,False,86.0,8.0,3.0,142.0,239.0,4,3
107865996,Alexruoff,"Ruoff, Alex",Bloomberg BNA,Health Policy Reporter,M,1751,1168,4249,Sun Jan 24 01:19:21 +0000 2010,True,False,152.0,0.0,213.0,230.0,595.0,4,3
63190717,ABC7Horace,"Holmes, Horace",WJLA–TV / Newschannel 8,Reporter,M,1692,2017,3373,Wed Aug 05 17:10:23 +0000 2009,True,False,144.0,2.0,5.0,37.0,188.0,4,3
53739928,davidbschultz,"Schultz, David B.",Bloomberg BNA,Environmental Policy Reporter,M,1633,1690,8856,Sat Jul 04 19:20:28 +0000 2009,True,False,21.0,4.0,31.0,74.0,130.0,4,3
16222086,ggrayson,"Grayson, Gisele",National Public Radio,Producer,F,1531,1224,1753,Wed Sep 10 15:12:24 +0000 2008,False,False,9.0,7.0,3.0,29.0,48.0,4,3
19140465,TomSportsWUSA9,"Hunsicker, Thomas",WUSA–TV,Sports Producer,M,1265,3321,13597,Sun Jan 18 09:17:39 +0000 2009,False,False,230.0,61.0,76.0,239.0,606.0,4,3
48807855,RyanBBeene,"Beene, Ryan",Bloomberg News,Automotive & Transportation Reporter,M,1262,360,1700,Fri Jun 19 19:50:20 +0000 2009,False,False,3.0,0.0,0.0,19.0,22.0,4,3
1009749229,PerryECooper,"Cooper, Perry Elizabeth",Bloomberg BNA,"Senior Editor, Class Action Litigation Reporter",F,1117,478,6779,Thu Dec 13 21:19:38 +0000 2012,True,False,89.0,117.0,43.0,220.0,469.0,4,3
743871787,KevinWhitelaw1,"Whitelaw, Kevin",Bloomberg News,Congress Editor,M,974,738,2531,Tue Aug 07 22:24:08 +0000 2012,False,False,86.0,16.0,4.0,87.0,193.0,4,3
16248209,Geneva_Sands,"Sands-Sadowitz, Geneva",Univision,Justice and Homeland Security Reporter,F,810,523,3536,Thu Sep 11 21:37:53 +0000 2008,True,False,43.0,1.0,1.0,24.0,69.0,4,3
3461197721,nogryskoWFED,"Ogrysko, Nicole",Federal News Radio 1500 AM,"Reporter, Federal Government",F,356,166,533,Thu Aug 27 20:27:31 +0000 2015,False,False,70.0,1.0,3.0,2.0,76.0,4,3
412538089,HowardN1DC,"Schoenholtz, Howard",ABC News,Washington Bureau Chief,M,238,202,696,Mon Nov 14 20:30:43 +0000 2011,False,False,15.0,4.0,4.0,8.0,31.0,4,3
27055034,SabrinaSiddiqui,"Siddiqui, Sabrina",Guardian US,Political Reporter,F,53835,1122,53508,Fri Mar 27 17:45:08 +0000 2009,True,False,287.0,62.0,25.0,395.0,769.0,4,2
12577632,ElizabethPrann,"Prann, Elizabeth",Fox News,reporter @foxnews,F,21311,520,2384,Wed Jan 23 03:05:00 +0000 2008,True,False,11.0,13.0,9.0,36.0,69.0,4,2
194375797,WisdomFOX5,"Martin, Wisdom",WTTG–Fox Television,Anchor,M,17416,3038,17950,Thu Sep 23 23:59:16 +0000 2010,True,False,24.0,1.0,3.0,57.0,85.0,4,2
109431937,mollymotoole,"O’Toole, Molly M.",Foreign Policy,Senior Reporter,F,8921,3103,17765,Fri Jan 29 01:25:29 +0000 2010,True,False,76.0,40.0,23.0,693.0,832.0,4,2
19198755,SegravesNBC4,"Segraves, Mark",WRC–TV / NBC–4,"Reporter & Host, NewsPlus",M,8847,0,8187,Mon Jan 19 19:56:16 +0000 2009,True,False,55.0,8.0,0.0,5.0,68.0,4,2
85282028,clawrencenbc,"Lawrence, Chris",WRC–TV / NBC–4,Anchor / Reporter,M,7390,321,1331,Mon Oct 26 10:09:37 +0000 2009,True,False,14.0,14.0,5.0,0.0,33.0,4,2
611816381,JVLast,"Last, Jonathan V.",Weekly Standard,Senior Writer,M,6111,149,4843,Mon Jun 18 16:46:02 +0000 2012,True,False,175.0,69.0,256.0,200.0,700.0,4,2
15704971,sarahdwire,"Wire, Sarah",Los Angeles Times,Congressional Reporter,F,5473,1186,17584,Sat Aug 02 21:31:33 +0000 2008,True,False,335.0,50.0,39.0,252.0,676.0,4,2
2375574151,KatieBoWill,"Williams, Katherine B.",The Hill,National Security Reporter,F,5338,621,6858,Thu Mar 06 16:00:08 +0000 2014,True,False,297.0,191.0,71.0,188.0,747.0,4,2
399868775,natsecwatson,"Watson, Benjamin",Defense One,News Editor,M,3796,2670,9853,Fri Oct 28 04:59:55 +0000 2011,True,False,15.0,22.0,3.0,310.0,350.0,4,2
117932428,Sara_Reardon,"Reardon, Sara N.",Nature,Biomedical Research & Policy Reporter,F,3029,812,2061,Sat Feb 27 02:42:02 +0000 2010,True,False,21.0,13.0,23.0,25.0,82.0,4,2
17092381,grobb2000,"Robb, Gregory",MarketWatch,Federal Reserve & Treasury Reporter,M,2244,1336,4660,Fri Oct 31 20:45:39 +0000 2008,True,False,12.0,0.0,27.0,184.0,223.0,4,2
35616518,PatrickTerpstra,"Terpstra, Patrick",Cox Broadcasting,Senior Washington News Producer,M,1846,1334,7732,Mon Apr 27 00:42:17 +0000 2009,True,False,65.0,16.0,48.0,2.0,131.0,4,2
16660725,netouhey,"Touhey, Emmanuel",C–SPAN,Web Editor,M,1412,3460,22815,Thu Oct 09 02:25:21 +0000 2008,False,False,277.0,43.0,61.0,1324.0,1705.0,4,2
351133674,TomHowellJr,"Howell, Thomas",Washington Times,Capitol Hill & Health Care Reporter,M,1379,1948,2855,Mon Aug 08 20:53:32 +0000 2011,False,False,10.0,0.0,1.0,2.0,13.0,4,2
200709323,hopeyen1,"Yen, Hope",Associated Press,National Reporter,F,784,258,693,Sun Oct 10 01:21:04 +0000 2010,True,False,13.0,0.0,0.0,72.0,85.0,4,2
1256732358,CarlPLeubsdorf,"Leubsdorf, Carl",Dallas Morning News,Washington Columnist,M,530,93,1337,Sun Mar 10 11:07:37 +0000 2013,False,False,34.0,0.0,136.0,7.0,177.0,4,2
2194802730,BronwynMixter,"Mixter, Bronwyn",Bloomberg BNA,"Reporter, Pharmaceutical Law & Industry Report",F,353,151,1011,Thu Nov 14 20:15:22 +0000 2013,True,False,22.0,1.0,3.0,96.0,122.0,4,2
807212926104911872,MarkIronsMedia,"Irons, Mark",EWTN,Video Journalist,M,217,545,284,Fri Dec 09 13:18:53 +0000 2016,False,False,58.0,17.0,9.0,61.0,145.0,4,2
183735745,Julie_appleby,"Appleby, Julie",Kaiser Health News,Senior Reporter,F,11397,91,518,Fri Aug 27 19:28:11 +0000 2010,False,False,30.0,5.0,0.0,12.0,47.0,4,1
15753057,peteroverby,"Overby, Peter",National Public Radio,Correspondent,M,10143,1304,1915,Wed Aug 06 18:15:28 +0000 2008,False,False,16.0,21.0,1.0,24.0,62.0,4,1
303394187,ldemarcofox5,"DeMarco, Lauren",WTTG–Fox Television,Anchor & Reporter,F,9540,2168,6721,Sun May 22 19:57:55 +0000 2011,True,False,67.0,58.0,22.0,62.0,209.0,4,1
16132336,tomforemancnn,"Foreman, Thomas",CNN,Correspondent,M,7603,671,6392,Thu Sep 04 17:51:17 +0000 2008,True,False,33.0,83.0,19.0,132.0,267.0,4,1
116197447,KateFisherTV,"Fisher, Kate",Feature Story News,Reporter,F,3543,1816,4336,Sun Feb 21 14:51:15 +0000 2010,False,False,19.0,4.0,3.0,7.0,33.0,4,1
22856985,steve_dorsey,"Dorsey, Steve",CBS News,"Correspondent, CBS Radio",M,1530,1594,9727,Thu Mar 05 01:01:20 +0000 2009,True,False,27.0,20.0,7.0,105.0,159.0,4,1
141070024,photojeskos,"Koscielniak, Jessica",McClatchy,Video Journalist,F,1437,1659,2938,Fri May 07 03:25:42 +0000 2010,True,False,7.0,1.0,16.0,4.0,28.0,4,1
1468117987,JennyMandel1,"Mandel, Jennifer A.",E&E News,"Reporter, Energywire",F,467,453,2002,Wed May 29 19:41:15 +0000 2013,False,False,13.0,53.0,6.0,130.0,202.0,4,1
921812414,damclaugh,"McLaughlin, David",Bloomberg News,Enforcement Reporter,M,308,337,231,Fri Nov 02 21:22:00 +0000 2012,False,False,3.0,0.0,0.0,6.0,9.0,4,1
298637806,sehansard,"Hansard, Sara E.",Bloomberg BNA,Federal Health Insurance Regulation Reporter,F,107,25,213,Sat May 14 17:26:13 +0000 2011,False,False,10.0,0.0,0.0,0.0,10.0,4,1
2325837557,jwpipes,"Piper, Jeff",WRC–TV / NBC–4,Photographer & Editor,M,75,230,220,Wed Feb 05 11:55:39 +0000 2014,False,False,3.0,0.0,0.0,12.0,15.0,4,1
225265639,ddale8,"Dale, Daniel",Toronto Star,Washington Correspondent,M,180671,778,69807,Sat Dec 11 04:18:41 +0000 2010,True,False,666.0,210.0,848.0,772.0,2496.0,3,3
5336752,PeterHamby,"Hamby, Peter",Snapchat,Head of News,M,83110,6055,20031,Fri Apr 20 15:53:03 +0000 2007,True,False,60.0,63.0,36.0,210.0,369.0,3,3
92079350,mmurraypolitics,"Murray, Mark",NBC News,Senior Political Editor,M,81791,413,41930,Mon Nov 23 18:21:54 +0000 2009,True,False,210.0,160.0,102.0,1456.0,1928.0,3,3
250784170,StuPolitics,"Rothenberg, Stuart",InsidePolitics,Editor,M,33757,415,15759,Fri Feb 11 20:09:49 +0000 2011,False,False,325.0,514.0,253.0,608.0,1700.0,3,3
14688489,lynnsweet,"Sweet, Lynn",Chicago Sun-Times,Columnist & Washington Bureau Chief,F,33195,1,21069,Wed May 07 16:37:02 +0000 2008,True,False,283.0,10.0,1.0,9.0,303.0,3,3
56081005,HannahAllam,"Allam, Hannah",McClatchy Newspapers,"Reporter, Race, Culture & Identity",F,28409,6028,44561,Sun Jul 12 12:22:40 +0000 2009,True,False,34.0,26.0,25.0,698.0,783.0,3,3
21702539,nancycordes,"Cordes, Nancy",CBS News,Congressional Correspondent,F,16646,428,1840,Mon Feb 23 22:35:47 +0000 2009,True,False,11.0,0.0,2.0,1.0,14.0,3,3
18580432,b_fung,"Fung, Brian",Washington Post,Tech Reporter,M,16558,2062,44799,Sat Jan 03 15:15:57 +0000 2009,True,False,257.0,85.0,205.0,82.0,629.0,3,3
140863851,tomcostellonbc,"Costello, Thomas",NBC News,Correspondent,M,15277,195,2061,Thu May 06 15:14:28 +0000 2010,True,False,53.0,8.0,20.0,11.0,92.0,3,3
26860506,keithkoffler,"Koffler, Keith",White House Dossier,Editor,M,14229,7448,12204,Thu Mar 26 21:44:54 +0000 2009,False,False,166.0,1.0,1.0,3.0,171.0,3,3
148771088,shawnzeller,"Zeller, Shawn",CQ Roll Call,"Senior Writer, CQ Now",M,13740,4241,3724,Thu May 27 15:21:25 +0000 2010,False,False,24.0,0.0,0.0,248.0,272.0,3,3
19576571,JaredRizzi,"Rizzi, Jared",Sirius XM Satellite Radio,"White House Correspondent, SXMPOTUS",M,13545,6175,41620,Tue Jan 27 04:09:53 +0000 2009,True,False,678.0,828.0,1949.0,2112.0,5567.0,3,3
119897487,yjtorbati,"Torbati, Yeganeh",Thomson Reuters,State Department Reporter,F,13292,1029,8364,Thu Mar 04 22:06:38 +0000 2010,True,False,86.0,32.0,53.0,99.0,270.0,3,3
15972530,paulmcleary,"McLeary, Paul Joseph",Foreign Policy,National Security & Pentagon Reporter,M,13073,1382,14505,Sun Aug 24 20:46:13 +0000 2008,True,False,166.0,258.0,36.0,229.0,689.0,3,3
274294204,willsommer,"Sommer, William F.V.",The Hill,Campaign Editor,M,12261,2016,3941,Wed Mar 30 02:47:48 +0000 2011,True,False,268.0,93.0,467.0,133.0,961.0,3,3
307982591,JaxAlemany,"Alemany, Jacqueline",CBS News,White House Reporter,F,12000,1890,7300,Mon May 30 16:43:13 +0000 2011,True,False,153.0,77.0,18.0,376.0,624.0,3,3
39800314,borenbears,"Borenstein, Seth",Associated Press,Science Writer,M,11203,1627,5769,Wed May 13 17:39:21 +0000 2009,True,False,45.0,14.0,38.0,85.0,182.0,3,3
16698389,frates,"Frates, Chris",Sirius XM,"Co-Host, ""Politics Inside Out""",M,9750,2397,11911,Sat Oct 11 18:05:18 +0000 2008,True,False,28.0,25.0,9.0,67.0,129.0,3,3
31464192,MatthewDalyWDC,"Daly, Matthew",Associated Press,Congressional Reporter,M,9123,3799,7104,Wed Apr 15 17:37:30 +0000 2009,True,False,148.0,13.0,1.0,64.0,226.0,3,3
282609416,KennethMoton,"Moton, Kenneth",ABC News,Correspondent & Multi-Platform Reporter,M,8748,929,15379,Fri Apr 15 14:58:00 +0000 2011,True,False,81.0,60.0,23.0,164.0,328.0,3,3
77920769,alexcguillen,"Guillen, Alexander",Politico,Energy Reporter,M,8363,1246,7596,Mon Sep 28 04:07:29 +0000 2009,True,False,89.0,102.0,36.0,88.0,315.0,3,3
14540264,amyfiscus,"Fiscus, Amy",Los Angeles Times,White House Editor,F,7096,488,13571,Sat Apr 26 05:37:34 +0000 2008,True,False,106.0,41.0,102.0,97.0,346.0,3,3
125943165,Sam1Fleming,"Fleming, Sam",Financial Times,US Economics Editor,M,6799,399,4018,Wed Mar 24 10:27:00 +0000 2010,False,False,52.0,4.0,1.0,119.0,176.0,3,3
19052248,jmillerWFED,"Miller, Jason",Federal News Radio 1500 AM,Executive Editor,M,5633,176,16465,Fri Jan 16 03:09:45 +0000 2009,False,False,128.0,28.0,10.0,106.0,272.0,3,3
31450658,shermancourt,"Sherman, Mark",Associated Press,Reporter,M,5415,180,1101,Wed Apr 15 16:42:06 +0000 2009,True,False,19.0,7.0,27.0,30.0,83.0,3,3
36764306,libcasey,"Casey, Elizabeth",Washington Post,"Video Host, Politics",F,5415,3965,4186,Thu Apr 30 20:33:51 +0000 2009,False,False,85.0,18.0,3.0,90.0,196.0,3,3
48795600,ckubeNBC,"Kube, Courtney",NBC News,National Security Producer,F,5403,238,237,Fri Jun 19 19:05:45 +0000 2009,False,False,21.0,3.0,0.0,9.0,33.0,3,3
32081228,OrenDorell,"Dorell, Oren",USA Today,Foreign Affairs Reporter,M,4762,2075,18166,Thu Apr 16 18:44:33 +0000 2009,True,False,125.0,100.0,35.0,119.0,379.0,3,3
12811862,ailsachang,"Chang, Ailsa",National Public Radio,Correspondent,F,4661,160,574,Tue Jan 29 02:35:07 +0000 2008,True,False,5.0,0.0,11.0,13.0,29.0,3,3
14766917,arelisrhdz,"Hernandez, Arelis",Washington Post,Reporter,F,4517,2046,20613,Wed May 14 00:27:25 +0000 2008,True,False,68.0,10.0,4.0,179.0,261.0,3,3
1166242050,kwrightnbc4,"Wright, Kristin",WRC–TV / NBC–4,Reporter,F,4296,1108,6636,Sun Feb 10 15:45:50 +0000 2013,True,False,116.0,19.0,40.0,36.0,211.0,3,3
14924885,thomaswburr,"Burr, Thomas",Salt Lake Tribune,Washington Bureau Chief,M,4256,1260,13387,Tue May 27 20:05:37 +0000 2008,True,False,66.0,58.0,13.0,308.0,445.0,3,3
94418344,mirandacgreen,"Green, Miranda",Scripps News,Reporter,F,4095,2109,17623,Thu Dec 03 21:31:21 +0000 2009,True,False,264.0,43.0,20.0,67.0,394.0,3,3
62820593,LarryMillerTV,"Miller, Larry",WUSA–TV,Reporter,M,4016,3514,6876,Tue Aug 04 13:42:25 +0000 2009,True,False,60.0,65.0,7.0,55.0,187.0,3,3
81168795,CorbinHiar,"Hiar, Corbin W.",E&E News,Natural Resources Reporter,M,3744,1911,25007,Fri Oct 09 18:15:29 +0000 2009,True,False,47.0,11.0,8.0,56.0,122.0,3,3
39564433,ryanjtracy,"Tracy, Ryan",Wall Street Journal / Dow Jones,"Reporter, WSJ Financial Regulation",M,3589,746,4658,Tue May 12 18:43:42 +0000 2009,True,False,42.0,22.0,31.0,62.0,157.0,3,3
100802089,ayesharascoe,"Rascoe, Ayesha",Thomson Reuters,White House Correspondent,F,3559,906,557,Thu Dec 31 16:48:11 +0000 2009,False,False,4.0,7.0,12.0,17.0,40.0,3,3
