,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,mention_count,mentioning_count
455824116,SweeneyABC,"Sweeney, Sam",WJLA–TV / Newschannel 8,Good Morning Washington Reporter,M,2085,447,989,Thu Jan 05 15:15:49 +0000 2012,True,False,52.0,6.0,12.0,14.0,84.0,6,1
4492722868,JacklynWille,"Wille, Jacklyn",Bloomberg BNA,Retirement & Health Reporter,F,526,397,1293,Tue Dec 15 14:02:35 +0000 2015,True,False,71.0,28.0,10.0,41.0,150.0,6,1
4119741,jdickerson,"Dickerson, John",CBS News,"Moderator, Face the Nation",M,2176578,1719,20621,Wed Apr 11 03:51:01 +0000 2007,True,False,228.0,64.0,38.0,115.0,445.0,5,5
327862439,jonathanvswan,"Swan, Jonathan",Axios,National Political Reporter,M,55864,4239,22965,Sat Jul 02 08:39:41 +0000 2011,True,False,276.0,288.0,133.0,1090.0,1787.0,5,5
222622640,dcbigjohn,"Stanton, John",BuzzFeed,Senior National Correspondent,M,42968,2944,61576,Fri Dec 03 23:26:47 +0000 2010,True,False,156.0,72.0,217.0,402.0,847.0,5,5
87063281,michaelcrowley,"Crowley, Michael",Politico,Senior Foreign Affairs Correspondent,M,37999,1260,11518,Mon Nov 02 23:56:19 +0000 2009,True,False,72.0,39.0,21.0,65.0,197.0,5,5
104299137,DavidMDrucker,"Drucker, David",Washington Examiner,Senior Political Correspondent,M,35033,2483,104613,Tue Jan 12 22:56:50 +0000 2010,True,False,824.0,1955.0,751.0,1377.0,4907.0,5,5
15201979,scottdetrow,"Detrow, Scott M.",National Public Radio,Congressional Reporter,M,33489,1531,31723,Mon Jun 23 00:02:46 +0000 2008,True,False,208.0,108.0,200.0,282.0,798.0,5,5
54891614,brucejohnson9,"Johnson, Bruce",WUSA–TV,Anchor & Reporter,M,24820,10847,17317,Wed Jul 08 13:17:34 +0000 2009,True,False,400.0,73.0,15.0,175.0,663.0,5,5
14049145,JNSmall,"Newton-Small, Jay",Time Magazine,Contributor,F,19548,1303,13508,Wed Feb 27 14:39:24 +0000 2008,True,False,188.0,40.0,0.0,86.0,314.0,5,5
239857777,Indira_L,"Lakashmanan, Indira",Boston Globe,Washington Columnist,F,19203,4163,37406,Tue Jan 18 15:57:48 +0000 2011,True,False,142.0,258.0,173.0,944.0,1517.0,5,5
142896252,jendlouhyhc,"Dlouhy, Jennifer",Hearst Newspapers,Energy & Environment Reporter,F,17714,2955,9605,Wed May 12 01:33:15 +0000 2010,True,False,67.0,15.0,18.0,0.0,100.0,5,5
154909422,eliseviebeck,"Viebeck, Elise J.",Washington Post,National Reporter,F,11453,2821,4769,Sat Jun 12 15:13:24 +0000 2010,True,False,138.0,32.0,7.0,104.0,281.0,5,5
26596727,jparkABC,"Parkinson, John",ABC News,White House Reporter & Producer,M,11119,1737,6720,Wed Mar 25 21:29:03 +0000 2009,True,False,97.0,44.0,2.0,9.0,152.0,5,5
19502995,GeoffRBennett,"Bennett, Geoffrey",Time Warner Cable,Congressional Reporter,M,8867,2206,4072,Sun Jan 25 20:21:13 +0000 2009,False,False,66.0,19.0,9.0,134.0,228.0,5,5
15483390,tamarakeithNPR,"Keith, Tamara",National Public Radio,White House Correspondent,F,85683,1569,17433,Fri Jul 18 17:08:25 +0000 2008,True,False,148.0,149.0,315.0,531.0,1143.0,5,4
115564212,IsaacDovere,"Dovere, Edward-Isaac",Politico,Chief Washington Correspondent,M,37483,797,31492,Fri Feb 19 03:10:56 +0000 2010,True,False,544.0,481.0,98.0,205.0,1328.0,5,4
1928468941,TonyPerkinsFOX5,"Perkins, Anthony",WTTG–Fox Television,Anchor,M,17402,1434,26475,Wed Oct 02 22:38:38 +0000 2013,True,False,57.0,353.0,249.0,495.0,1154.0,5,4
23664429,dnvolz,"Volz, Dustin",Thomson Reuters,Cybersecurity & Surveillance Reporter,M,14992,1684,13373,Tue Mar 10 21:47:29 +0000 2009,True,False,193.0,93.0,202.0,162.0,650.0,5,4
37965812,AnnieLinskey,"Linskey, Annie",Boston Globe,Chief National Correspondent,F,13401,1726,13385,Tue May 05 17:00:30 +0000 2009,True,False,222.0,89.0,25.0,224.0,560.0,5,4
76611108,nahaltoosi,"Toosi, Nahal",Politico,Foreign Affairs Correspondent,F,9603,1128,10221,Wed Sep 23 10:32:14 +0000 2009,True,False,161.0,157.0,84.0,254.0,656.0,5,4
12859772,ha_nah_nah,"Hess, Hannah C.",E&E News,Climate Reporter,F,4868,1529,15893,Wed Jan 30 03:32:00 +0000 2008,True,False,94.0,20.0,8.0,116.0,238.0,5,4
844158102,brkend,"Kendall, Brent",Wall Street Journal / Dow Jones,Legal Affairs Reporter,M,4488,607,2691,Mon Sep 24 19:33:20 +0000 2012,True,False,37.0,9.0,19.0,65.0,130.0,5,4
167511780,lindsemcpherson,"McPherson, Lindsey",CQ Roll Call,House Leadership Reporter,F,2404,1608,5026,Fri Jul 16 19:45:21 +0000 2010,True,False,108.0,40.0,27.0,46.0,221.0,5,4
27438376,djusatoday,"Jackson, David",USA Today,White House Correspondent,M,2383,1093,2682,Sun Mar 29 15:04:02 +0000 2009,True,False,1.0,0.0,48.0,0.0,49.0,5,4
29077741,GeorgeCahlink,"Cahlink, George",E&E News,Congressional Reporter,M,710,745,1456,Sun Apr 05 22:04:20 +0000 2009,False,False,59.0,0.0,0.0,137.0,196.0,5,4
2494771993,TimHendersonSL,"Henderson, Tim",Stateline.org,Staff Writer,M,185,173,1066,Wed May 14 19:48:01 +0000 2014,False,False,30.0,0.0,4.0,54.0,88.0,5,4
30249306,MarthaRaddatz,"Raddatz, Martha",ABC News,Chief Global Affairs Correspondent,M,97978,947,1807,Fri Apr 10 16:20:20 +0000 2009,True,False,9.0,0.0,4.0,14.0,27.0,5,3
7768402,ryanjreilly,"Reilly, Ryan",Huffington Post,Senior Justice Reporter,M,87587,7376,41913,Fri Jul 27 19:01:55 +0000 2007,True,False,184.0,35.0,257.0,362.0,838.0,5,3
21252618,JakeSherman,"Sherman, Jacob S.",Politico,Senior Writer,M,81762,2855,40229,Wed Feb 18 23:01:53 +0000 2009,True,False,418.0,464.0,477.0,300.0,1659.0,5,3
45399148,jeneps,"Epstein, Jennifer",Bloomberg News,Political Reporter,F,61242,1519,40082,Sun Jun 07 19:02:54 +0000 2009,True,False,385.0,111.0,241.0,68.0,805.0,5,3
21612122,HotlineJosh,"Kraushaar, Josh P.",National Journal,Politics Editor,M,50438,1496,156610,Sun Feb 22 23:45:46 +0000 2009,True,False,545.0,893.0,384.0,4881.0,6703.0,5,3
70511174,Hadas_Gold,"Gold, Hadas",Politico,Media Reporter,F,45221,1254,32595,Mon Aug 31 21:51:59 +0000 2009,True,False,492.0,175.0,122.0,778.0,1567.0,5,3
177028305,KFaulders,"Faulders, Katherine",ABC News,White House Correspondent,F,24568,2530,10197,Wed Aug 11 02:08:54 +0000 2010,True,False,86.0,28.0,7.0,186.0,307.0,5,3
257508417,TraceeWilkins,"Wilkins, Tracee",WRC–TV / NBC–4,Bureau Chief,F,7566,1065,4957,Fri Feb 25 15:38:31 +0000 2011,True,False,116.0,18.0,4.0,138.0,276.0,5,3
14081659,jacqklimas,"Klimas, Jacqueline",Washington Examiner,Defense Reporter,F,4462,959,13769,Wed Mar 05 04:19:36 +0000 2008,True,False,209.0,33.0,30.0,136.0,408.0,5,3
2342371519,TaraCopp,"Copp, Tara",Washington Examiner,Pentagon Correspondent,F,4220,1118,4535,Thu Feb 13 18:01:19 +0000 2014,True,False,235.0,31.0,57.0,89.0,412.0,5,3
16061946,kelmej,"Mejdrich, Kellie",CQ Roll Call,Appropriations & Budget Reporter,F,4146,4539,18794,Sun Aug 31 03:20:17 +0000 2008,True,False,641.0,280.0,594.0,613.0,2128.0,5,3
20336988,Briannaehley,"Ehley, Brianna Megan",Politico,Healthcare Reporter,F,3537,2603,9535,Sat Feb 07 22:12:51 +0000 2009,True,False,46.0,24.0,11.0,222.0,303.0,5,3
16635505,mgroppe,"Groppe, Maureen",Gannett Washington Bureau,"Washington Correspondent, USA Today & Indy Star",F,3445,1334,8307,Tue Oct 07 19:44:39 +0000 2008,True,False,239.0,225.0,27.0,355.0,846.0,5,3
245572815,Mr_Berman,"Berman, Matt",Politico,"Senior Editor, Politico States",M,2467,973,19682,Tue Feb 01 00:31:02 +0000 2011,True,False,175.0,38.0,107.0,124.0,444.0,5,3
58812520,Christa_Mars,"Marshall, Christa L.N.",E&E News,Reporter,F,1095,792,1710,Tue Jul 21 14:43:17 +0000 2009,False,False,17.0,1.0,2.0,71.0,91.0,5,3
394689241,AlanLevin1,"Levin, Alan",Bloomberg News,Aviation Safety Reporter,M,762,172,637,Thu Oct 20 13:38:26 +0000 2011,False,False,28.0,5.0,0.0,11.0,44.0,5,3
203226736,SharylAttkisson,"Attkisson, Sharyl",Sinclair Broadcast Group,Investigative Journalist,F,132973,4483,24539,Fri Oct 15 20:25:13 +0000 2010,True,False,260.0,216.0,1458.0,220.0,2154.0,5,2
16285830,philewing,"Ewing, Philip T.",National Public Radio,National Security Editor,M,9931,581,44276,Sun Sep 14 18:46:07 +0000 2008,True,False,121.0,470.0,232.0,659.0,1482.0,5,2
612679579,MarciaCoyle,"Coyle, Marcia",National Law Journal,Chief Washington Correspondent,F,9005,349,504,Tue Jun 19 16:28:53 +0000 2012,False,False,10.0,6.0,2.0,34.0,52.0,5,2
906734342,KimberlyRobinsn,"Robinson, Kimberly S.",Bloomberg BNA,Supreme Court Reporter,F,7170,311,8773,Fri Oct 26 20:32:46 +0000 2012,True,False,193.0,5.0,344.0,98.0,640.0,5,2
634647798,Frank_Konkel,"Konkel, Frank",Government Executive,"Senior Editor, Tech & Events",M,7019,4475,9619,Fri Jul 13 13:19:45 +0000 2012,True,False,50.0,11.0,7.0,22.0,90.0,5,2
807975026,svdate,"Date, Shirish",Huffington Post,White House Correspondent,M,5828,819,13482,Fri Sep 07 01:50:06 +0000 2012,True,False,165.0,146.0,473.0,371.0,1155.0,5,2
347404913,RamirezReports,"Ramirez, Stephanie",WUSA–TV,Reporter / Multimedia Journalist,F,3725,3718,9762,Tue Aug 02 19:06:09 +0000 2011,True,False,135.0,55.0,28.0,185.0,403.0,5,2
280299519,Joseph_Marks_,"Marks, Joseph H.",Government Executive,"Cybersecurity Reporter, Nextgov",M,2916,1065,9306,Mon Apr 11 02:07:22 +0000 2011,True,False,133.0,36.0,54.0,90.0,313.0,5,2
134870834,kackleyZ,"Ackley, Kate",CQ Roll Call,"Reporter, Influence and Money",F,2830,2482,8790,Mon Apr 19 17:51:06 +0000 2010,False,False,16.0,0.0,0.0,110.0,126.0,5,2
872421781,EricM_Katz,"Katz, Eric",Government Executive,Senior Correspondent,M,2140,373,2898,Wed Oct 10 20:00:25 +0000 2012,True,False,38.0,19.0,15.0,4.0,76.0,5,2
303434772,emilyakopp,"Kopp, Emily",Kaiser Health News,Investigative Reporter,F,1339,1106,6046,Sun May 22 21:23:56 +0000 2011,False,False,35.0,12.0,13.0,85.0,145.0,5,2
16431311,JohnHendel,"Hendel, John",Communications Daily,Congress Reporter,M,1286,373,10960,Wed Sep 24 06:05:15 +0000 2008,True,False,164.0,89.0,25.0,168.0,446.0,5,2
216549433,squinton_states,"Quinton, Sophie A.",Pew Charitable Trusts,"Reporter, Stateline",F,1276,1437,6360,Wed Nov 17 02:07:41 +0000 2010,False,False,116.0,4.0,3.0,88.0,211.0,5,2
179615725,mullenphoto,"Mullen, Christopher",WUSA–TV,Photojournalist,M,429,300,1760,Tue Aug 17 18:37:20 +0000 2010,False,False,21.0,6.0,32.0,3.0,62.0,5,2
79262286,christinevestal,"Vestal, Christine",Stateline.org,Healthcare Journalist,F,365,267,632,Fri Oct 02 19:11:10 +0000 2009,False,False,26.0,0.0,0.0,0.0,26.0,5,2
119513399,holland015,"Holland, William",S&P Global Market Intelligence,Senior Reporter for Gas News,M,330,101,345,Wed Mar 03 21:53:48 +0000 2010,False,False,14.0,12.0,23.0,6.0,55.0,5,2
20474813,DomenicoNPR,"Montanaro, Domenico",National Public Radio,Lead Editor,M,64450,2361,33271,Mon Feb 09 22:44:33 +0000 2009,True,False,339.0,133.0,180.0,53.0,705.0,5,1
15486163,SimonMarksFSN,"Marks, Simon",Feature Story News,President & Chief Correspondent,M,7767,3693,41541,Fri Jul 18 20:45:38 +0000 2008,False,False,984.0,934.0,218.0,1296.0,3432.0,5,1
36607254,Oriana0214,"Pawlyk, Oriana",Military.com,Air War Reporter,F,6397,2912,24911,Thu Apr 30 05:48:35 +0000 2009,True,False,293.0,405.0,296.0,560.0,1554.0,5,1
245412130,APAndrewTaylor,"Taylor, Andrew",Associated Press,Congress Reporter,M,4326,994,2844,Mon Jan 31 16:55:46 +0000 2011,False,False,25.0,17.0,78.0,6.0,126.0,5,1
314149528,MarkSchoeff,"Schoeff, Jr., Mark",Crain Communications,"Reporter, InvestmentNews",M,3193,1470,9288,Thu Jun 09 19:56:10 +0000 2011,True,False,148.0,0.0,12.0,265.0,425.0,5,1
15497533,MikeSoraghan,"Soraghan, Mike",E&E News,"Reporter, Energywire",M,2695,642,17675,Sun Jul 20 01:58:19 +0000 2008,False,False,11.0,3.0,1.0,477.0,492.0,5,1
3161681103,hsu_spencer,"Hsu, Spencer",Washington Post,Legal Reporter,M,1436,145,293,Mon Apr 13 01:00:11 +0000 2015,False,False,13.0,2.0,0.0,14.0,29.0,5,1
20549736,joycefr,"Frieden, Joyce",MedPage Today,News Editor,F,1226,1066,2475,Tue Feb 10 21:49:42 +0000 2009,False,False,6.0,6.0,5.0,14.0,31.0,5,1
76715323,NinaTotenberg,"Totenberg, Nina",National Public Radio,Correspondent,F,79234,66,853,Wed Sep 23 18:24:04 +0000 2009,True,False,53.0,5.0,6.0,4.0,68.0,4,4
168674628,SangerNYT,"Sanger, David",New York Times,National Security Correspondent,M,50806,1000,2254,Tue Jul 20 14:15:12 +0000 2010,False,False,33.0,49.0,3.0,89.0,174.0,4,4
769641584,GloriaBorger,"Borger, Gloria",CNN,Chief Political Analyst,F,44817,1279,1145,Mon Aug 20 14:42:22 +0000 2012,True,False,20.0,22.0,0.0,306.0,348.0,4,4
23911915,joshledermanAP,"Lederman, Josh",Associated Press,Foreign Policy & National Security Reporter,M,23760,2791,28782,Thu Mar 12 06:26:39 +0000 2009,True,False,460.0,46.0,61.0,141.0,708.0,4,4
15570213,kevcirilli,"Cirilli, Kevin N.",Bloomberg TV,Chief Washington Correspondent,M,21992,2644,26227,Wed Jul 23 19:14:48 +0000 2008,True,False,382.0,114.0,13.0,672.0,1181.0,4,4
485083111,HorsleyScott,"Horsley, Scott",National Public Radio,White House Correspondent,M,17474,78,1066,Mon Feb 06 20:24:38 +0000 2012,True,False,98.0,20.0,20.0,3.0,141.0,4,4
19206876,Tonymauro,"Mauro, Anthony E.",National Law Journal,Supreme Court Correspondent,M,16935,1148,2180,Mon Jan 19 22:53:22 +0000 2009,False,False,26.0,18.0,7.0,40.0,91.0,4,4
68611923,VaughnHillyard,"Hillyard, Vaughn",NBC News,Unclear,M,14212,2913,13570,Tue Aug 25 04:53:55 +0000 2009,True,False,154.0,87.0,36.0,333.0,610.0,4,4
240879503,BBCRajiniV,"Vaidyanathan, Rajini",BBC,Anchor & Correspondent,F,14146,3961,13197,Thu Jan 20 23:32:42 +0000 2011,True,False,388.0,149.0,92.0,174.0,803.0,4,4
223870860,PierreTABC,"Thomas, Pierre",ABC News,Justice Correspondent,M,13866,19,471,Tue Dec 07 15:17:56 +0000 2010,True,False,19.0,0.0,0.0,5.0,24.0,4,4
159655293,TalKopan,"Kopan, Tal",CNN,Political Reporter,F,10995,1239,21597,Sat Jun 26 00:20:40 +0000 2010,True,False,289.0,151.0,197.0,105.0,742.0,4,4
951915308,SchreckReports,"Schreckinger, Benjamin Vose",Politico,"Staff Writer, Politico Magazine",M,9593,1051,9323,Fri Nov 16 15:46:39 +0000 2012,True,False,57.0,63.0,14.0,491.0,625.0,4,4
18577789,DebraAlfarone,"Alfarone, Debra",WUSA–TV,Anchor,F,9039,5270,23985,Sat Jan 03 11:22:20 +0000 2009,True,False,321.0,48.0,44.0,91.0,504.0,4,4
19351485,byaaroncdavis,"Davis, Aaron",Washington Post,Politics & Government Accountability Reporter,M,7042,902,4493,Thu Jan 22 18:08:17 +0000 2009,True,False,33.0,20.0,14.0,50.0,117.0,4,4
55896443,lbarronlopez,"Barron-Lopez, Laura",Huffington Post,Congress Reporter,F,6739,2301,12572,Sat Jul 11 18:40:26 +0000 2009,True,False,66.0,42.0,56.0,103.0,267.0,4,4
22728467,ToddRuger,"Ruger, Todd",CQ Roll Call,Legal Affairs Writer,M,3513,770,7746,Wed Mar 04 03:42:15 +0000 2009,False,False,81.0,40.0,69.0,107.0,297.0,4,4
2240941795,MPhillipsWSJ,"Phillips, Michael",Wall Street Journal / Dow Jones,Veterans Reporter,M,3173,368,1291,Wed Dec 11 15:20:57 +0000 2013,True,False,19.0,2.0,2.0,88.0,111.0,4,4
12245632,jackshafer,"Shafer, Jack",Politico,"Senior Media Writer, Politico Magazine",M,73996,974,44726,Tue Jan 15 00:39:38 +0000 2008,True,False,560.0,8.0,861.0,587.0,2016.0,4,3
885149478,JenGriffinFNC,"Griffin, Jennifer",Fox News,National Security Correspondent,F,70666,284,6770,Tue Oct 16 19:42:55 +0000 2012,True,False,90.0,17.0,0.0,280.0,387.0,4,3
17881467,rebeccagberg,"Berg, Rebecca",RealClearPolitics,National Political Reporter,F,48798,1508,29831,Thu Dec 04 22:21:08 +0000 2008,True,False,99.0,118.0,78.0,356.0,651.0,4,3
731167584,RonBrownstein,"Brownstein, Ronald J.",National Journal,Editorial Director,M,36149,1763,12887,Wed Aug 01 18:06:34 +0000 2012,False,False,219.0,297.0,1.0,619.0,1136.0,4,3
16170253,ryangrim,"Grim, Ryan",Huffington Post,Washington Bureau Chief,M,32051,3309,15050,Sun Sep 07 15:34:51 +0000 2008,True,False,103.0,44.0,134.0,189.0,470.0,4,3
14870670,KateNocera,"Nocera, Kate",BuzzFeed,DC Bureau Chief,F,27714,1807,29707,Thu May 22 17:06:36 +0000 2008,True,False,191.0,77.0,207.0,809.0,1284.0,4,3
93876666,JessicaTaylor,"Taylor, Jessica",National Public Radio,Political Reporter,F,25941,4498,36547,Tue Dec 01 15:09:09 +0000 2009,True,False,236.0,209.0,98.0,331.0,874.0,4,3
1025521,Shawna,"Thomas, Shawna",Vice News,DC Bureau Chief,F,21355,7929,33486,Mon Mar 12 16:57:58 +0000 2007,True,False,118.0,56.0,79.0,49.0,302.0,4,3
58489734,dvergano,"Vergano, Dan",BuzzFeed,Science Reporter,M,16347,1567,21427,Mon Jul 20 14:42:23 +0000 2009,True,False,145.0,47.0,50.0,374.0,616.0,4,3
17466186,tomlobianco,"Lobianco, Thomas",CNN,Politics Reporter,M,14761,7958,18000,Tue Nov 18 15:50:13 +0000 2008,True,False,370.0,26.0,147.0,320.0,863.0,4,3
13804112,gregorykorte,"Korte, Gregory",USA Today,White House Correspondent,M,12518,1887,15032,Fri Feb 22 04:01:25 +0000 2008,True,False,181.0,39.0,185.0,46.0,451.0,4,3
18501487,leighmunsil,"Munsil, Leigh",CNN,"Breaking News Editor, CNN Politics",F,11059,7251,46962,Wed Dec 31 07:00:52 +0000 2008,True,False,153.0,127.0,211.0,529.0,1020.0,4,3
17601988,helenecooper,"Cooper, Helene",New York Times,Pentagon Correspondent,F,8775,323,562,Mon Nov 24 21:38:36 +0000 2008,True,False,7.0,0.0,2.0,0.0,9.0,4,3
316375309,abwrig,"Wright, Austin B.",Politico,Congressional Reporter,M,7564,1561,1624,Mon Jun 13 10:50:00 +0000 2011,True,False,36.0,0.0,0.0,39.0,75.0,4,3
76133715,mmcauliff,"McAuliff, Michael",Huffington Post,Senior Congressional Reporter,M,6916,1077,22039,Mon Sep 21 20:29:35 +0000 2009,True,False,130.0,140.0,23.0,394.0,687.0,4,3
125182878,LauraTrevelyan,"Trevelyan, Laura",BBC,Anchor,F,5754,1143,6251,Mon Mar 22 00:22:54 +0000 2010,True,False,160.0,37.0,43.0,69.0,309.0,4,3
257069028,MeganMcGrath4,"McGrath, Megan",WRC–TV / NBC–4,Reporter,F,4540,329,1878,Thu Feb 24 17:21:05 +0000 2011,True,False,59.0,0.0,0.0,6.0,65.0,4,3
15824967,HerbNJDC,"Jackson, Herbert","Record (Bergen County, NJ)",Washington Correspondent,M,4046,990,7414,Tue Aug 12 17:11:08 +0000 2008,False,False,140.0,9.0,42.0,75.0,266.0,4,3
249996517,MikaylaBouchard,"Bouchard, Mikayla",New York Times,Staff Editor,F,3610,2110,3125,Thu Feb 10 05:52:13 +0000 2011,True,False,5.0,4.0,3.0,31.0,43.0,4,3
78623653,KDooleyYoung,"Young, Kerry",CQ Roll Call,Reporter,F,2336,1189,8196,Wed Sep 30 15:06:50 +0000 2009,False,False,67.0,111.0,18.0,302.0,498.0,4,3
378752087,MichaelDoyle10,"Doyle, Michael",McClatchy Newspapers,Reporter,M,2300,626,7221,Fri Sep 23 19:06:50 +0000 2011,True,False,38.0,27.0,0.0,87.0,152.0,4,3
206255858,tvandenbrook,"Vanden Brook, Tom",USA Today,Pentagon Correspondent,M,2116,910,2921,Fri Oct 22 15:53:25 +0000 2010,True,False,36.0,27.0,13.0,74.0,150.0,4,3
16222086,ggrayson,"Grayson, Gisele",National Public Radio,Producer,F,1531,1224,1753,Wed Sep 10 15:12:24 +0000 2008,False,False,9.0,7.0,3.0,29.0,48.0,4,3
1968846060,calabresim,"Calabresi, Massimo T.",Time Magazine,Senior Correspondent,M,1216,464,45,Fri Oct 18 13:30:45 +0000 2013,True,False,1.0,0.0,0.0,0.0,1.0,4,3
117434676,GoldsteinDavidJ,"Goldstein, David",McClatchy Newspapers,National Correspondent,M,703,171,334,Thu Feb 25 15:13:07 +0000 2010,False,False,13.0,0.0,1.0,1.0,15.0,4,3
21212087,Olivianuzzi,"Nuzzi, Olivia",New York,Washington Correspondent,F,136276,999,55302,Wed Feb 18 16:33:13 +0000 2009,False,False,322.0,83.0,432.0,143.0,980.0,4,2
341118458,EricSchmittNYT,"Schmitt, Eric",New York Times,"Senior Writer, Terrorism & National Security",M,20661,565,749,Sat Jul 23 20:53:07 +0000 2011,False,False,27.0,0.0,0.0,30.0,57.0,4,2
194375797,WisdomFOX5,"Martin, Wisdom",WTTG–Fox Television,Anchor,M,17416,3038,17950,Thu Sep 23 23:59:16 +0000 2010,True,False,24.0,1.0,3.0,57.0,85.0,4,2
117082566,TheBrodyFile,"Brody, David",CBN News,White House Correspondent,M,11356,1140,13579,Wed Feb 24 13:43:43 +0000 2010,False,False,299.0,43.0,21.0,178.0,541.0,4,2
3372900155,samtayrey,"Reyes, Samantha",CNN,Assignment Editor,F,10344,6689,4783,Sun Jul 12 21:07:30 +0000 2015,True,False,165.0,86.0,933.0,165.0,1349.0,4,2
85282028,clawrencenbc,"Lawrence, Chris",WRC–TV / NBC–4,Anchor / Reporter,M,7390,321,1331,Mon Oct 26 10:09:37 +0000 2009,True,False,14.0,14.0,5.0,0.0,33.0,4,2
16877032,mattacklandfox5,"Ackland, Matthew",WTTG–Fox Television,Anchor & Reporter,M,7343,1104,15555,Mon Oct 20 23:21:51 +0000 2008,True,False,153.0,43.0,46.0,119.0,361.0,4,2
162563093,MLevineReports,"Levine, Michael",ABC News,"Reporter & Producer, Law Enforcement & Homeland Security",M,6204,882,2449,Sun Jul 04 01:50:29 +0000 2010,True,False,86.0,36.0,24.0,86.0,232.0,4,2
16223917,leslifoster,"Foster Mathewson, Lesli",WUSA–TV,News Anchor,F,6048,3311,9514,Wed Sep 10 17:15:06 +0000 2008,True,False,92.0,121.0,12.0,71.0,296.0,4,2
49700792,ByBrianBennett,"Bennett, Brian",Los Angeles Times,White House Reporter,M,6034,4729,4827,Mon Jun 22 17:38:38 +0000 2009,True,False,168.0,22.0,6.0,34.0,230.0,4,2
15704971,sarahdwire,"Wire, Sarah",Los Angeles Times,Congressional Reporter,F,5473,1186,17584,Sat Aug 02 21:31:33 +0000 2008,True,False,335.0,50.0,39.0,252.0,676.0,4,2
117932428,Sara_Reardon,"Reardon, Sara N.",Nature,Biomedical Research & Policy Reporter,F,3029,812,2061,Sat Feb 27 02:42:02 +0000 2010,True,False,21.0,13.0,23.0,25.0,82.0,4,2
35616518,PatrickTerpstra,"Terpstra, Patrick",Cox Broadcasting,Senior Washington News Producer,M,1846,1334,7732,Mon Apr 27 00:42:17 +0000 2009,True,False,65.0,16.0,48.0,2.0,131.0,4,2
361974796,ceboudreau,"Boudreau, Catherine",Politico,Food & Agricultural Policy Reporter,F,1769,1331,3314,Thu Aug 25 16:58:36 +0000 2011,True,False,32.0,17.0,4.0,66.0,119.0,4,2
632992714,KimberlyRailey,"Railey, Kimberly Grace",National Journal,Political Reporter,F,1733,1501,3442,Wed Jul 11 15:35:50 +0000 2012,True,False,118.0,3.0,0.0,59.0,180.0,4,2
45160107,teresawiltz,"Wiltz, Teresa",Stateline.org,Senior Staff Writer,F,1029,585,1554,Sat Jun 06 16:22:52 +0000 2009,False,False,32.0,1.0,2.0,16.0,51.0,4,2
17813820,asfram,"Fram, Alan",Associated Press,Congressional Reporter,M,954,399,65,Tue Dec 02 18:11:52 +0000 2008,False,False,3.0,0.0,0.0,0.0,3.0,4,2
126719717,JenniferYachnin,"Yachnin, Jennifer",E&E News,Reporter,F,788,912,1051,Fri Mar 26 19:42:06 +0000 2010,False,False,64.0,13.0,3.0,21.0,101.0,4,2
108080788,stevechenevey,"Chenevey, Steve",WTTG–Fox Television,Anchor,M,14745,2584,23653,Sun Jan 24 19:45:23 +0000 2010,True,False,119.0,64.0,62.0,8.0,253.0,4,1
183735745,Julie_appleby,"Appleby, Julie",Kaiser Health News,Senior Reporter,F,11397,91,518,Fri Aug 27 19:28:11 +0000 2010,False,False,30.0,5.0,0.0,12.0,47.0,4,1
373992687,CavasShips,"Cavas, Christopher",Sightline Media Group,"Naval Warfare Correspondent, DefenseNews",M,10556,1014,8730,Thu Sep 15 14:35:56 +0000 2011,True,False,278.0,71.0,26.0,31.0,406.0,4,1
15753057,peteroverby,"Overby, Peter",National Public Radio,Correspondent,M,10143,1304,1915,Wed Aug 06 18:15:28 +0000 2008,False,False,16.0,21.0,1.0,24.0,62.0,4,1
250912539,cimarcos,"Marcos, Cristina",The Hill,House Reporter,F,7099,1736,11647,Sat Feb 12 02:08:04 +0000 2011,True,False,239.0,35.0,23.0,185.0,482.0,4,1
175384910,mikehydeck,"Hydeck, Michael",WUSA–TV,Morning Anchor & Reporter,M,3710,3316,6433,Fri Aug 06 13:16:48 +0000 2010,True,False,97.0,47.0,84.0,71.0,299.0,4,1
116197447,KateFisherTV,"Fisher, Kate",Feature Story News,Reporter,F,3543,1816,4336,Sun Feb 21 14:51:15 +0000 2010,False,False,19.0,4.0,3.0,7.0,33.0,4,1
319744306,AMBankstw,"Banks, Adelle",Religion News Service,Production Editor/National Reporter,F,1642,36,1987,Sat Jun 18 17:18:21 +0000 2011,False,False,57.0,31.0,3.0,4.0,95.0,4,1
141070024,photojeskos,"Koscielniak, Jessica",McClatchy,Video Journalist,F,1437,1659,2938,Fri May 07 03:25:42 +0000 2010,True,False,7.0,1.0,16.0,4.0,28.0,4,1
1468117987,JennyMandel1,"Mandel, Jennifer A.",E&E News,"Reporter, Energywire",F,467,453,2002,Wed May 29 19:41:15 +0000 2013,False,False,13.0,53.0,6.0,130.0,202.0,4,1
18983793,ShannonBream,"Bream, Shannon",Fox News,Correspondent,F,217167,1308,24925,Wed Jan 14 17:21:51 +0000 2009,True,False,146.0,118.0,4.0,59.0,327.0,3,3
