Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all,attribute-Tweets-Sent-Count-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all-unscaled,kcore-1-Twitter JSON all,kcore-1-Twitter JSON all-unscaled,totalDegreeCentrality-1-Twitter JSON all,totalDegreeCentrality-1-Twitter JSON all-unscaled,twitter-actualInfluencer-1-Twitter JSON all,twitter-actualInfluencer-1-Twitter JSON all-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all,twitter-averageMentionsPerTweet-1-Twitter JSON all-unscaled,twitter-mostMentioned-1-Twitter JSON all,twitter-mostMentioned-1-Twitter JSON all-unscaled,twitter-numberOfFollowers-1-Twitter JSON all,twitter-numberOfFollowers-1-Twitter JSON all-unscaled,twitter-potentialConnectors-1-Twitter JSON all,twitter-potentialConnectors-1-Twitter JSON all-unscaled,twitter-potentialReach-1-Twitter JSON all,twitter-potentialReach-1-Twitter JSON all-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all,twitter-totalMentionsDegree-1-Twitter JSON all-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all,twitter-totalMentionsKcore-1-Twitter JSON all-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all-unscaled,twitter-trustedSource-1-Twitter JSON all,twitter-trustedSource-1-Twitter JSON all-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all,twitter-wantsToBeInfluencer-1-Twitter JSON all-unscaled,weakComponentMembers-5-Twitter JSON all,weakComponentMembers-3-Twitter JSON all,weakComponentMembers-4-Twitter JSON all,weakComponentMembers-2-Twitter JSON all,
32576041,ToryNewmyer,0,147,9.345e-06,52,0.004,10,1.197e-05,27,0.004,6057901,0.118,0.354,0.012,28,9.449e-04,2098,7.205e-06,24100556,1.026e-04,343224768,8.919e-04,6,1.264e-05,212,0.010,23,4.067e-04,0.004,10,0.005,13,0.005,11,1,1,1,1,
4892094045,KristenKnebel,0,211,1.420e-05,79,0.003,7,2.349e-05,53,4.920e-05,85124,0.125,0.374,0.005,13,8.962e-05,199,2.396e-06,8014163,5.859e-06,19600370,4.460e-04,3,1.193e-05,200,0.004,10,1.903e-04,0.004,9,0.003,6,0.005,11,1,1,1,1,
251917058,MarisaKashino,0,176,5.391e-06,30,0.001,3,4.432e-06,10,4.004e-05,69270,0.057,0.170,0.003,6,4.297e-04,954,5.988e-06,20031212,1.066e-05,35650128,0,0,3.041e-06,51,0.002,5,1.001e-04,0.001,3,0.001,3,0.002,4,1,1,1,1,
18960222,KarenErtel,0,318,3.145e-05,175,0.003,6,5.762e-06,13,9.436e-06,16325,0.183,0.550,0.003,7,1.621e-04,360,1.002e-05,33502504,1.855e-06,6204346.500,2.973e-04,2,1.867e-05,313,0.003,6,9.691e-05,0.003,6,0.003,6,0.006,14,1,1,1,1,
18954306,SteveKoff,0,1022,1.653e-05,92,0.003,7,1.817e-05,41,8.434e-04,1459150,0.030,0.090,0.009,21,0.001,2239,1.455e-05,48677824,5.976e-05,199892672,2.973e-04,2,1.479e-05,248,0.007,16,2.166e-04,0.004,9,0.008,18,0.014,33,1,1,1,1,
4904370522,lhelemNLJ,0,390,1.420e-05,79,0.002,4,3.989e-06,9,6.341e-05,109700,0.068,0.203,0.003,6,2.954e-04,656,7.251e-06,24256906,8.823e-06,29512526,1.487e-04,1,7.455e-06,125,0.002,4,1.025e-04,0.002,4,8.403e-04,2,0.004,10,1,1,1,1,
19206876,Tonymauro,0,200,7.907e-06,44,0.002,5,8.864e-06,20,0.001,1997603,0.073,0.220,0.016,37,0.008,17781,4.586e-05,153398080,5.608e-05,187579872,2.973e-04,2,9.959e-06,167,0.009,22,3.312e-04,0.003,6,0.009,21,0.003,6,1,1,1,1,
11384102,mattizcoop,0,898,2.210e-05,123,0.005,11,1.817e-05,41,0.005,8870708,0.046,0.137,0.016,37,0.007,16542,5.017e-05,167838512,9.108e-05,304670976,7.433e-04,5,1.765e-05,296,0.010,24,2.406e-04,0.006,15,0.013,31,0.013,32,1,1,1,1,
705183137136058369,lauradfrancis,0,436,1.204e-05,67,0.003,8,1.684e-05,38,4.831e-05,83591,0.051,0.154,0.008,19,2.076e-04,461,2.490e-06,8328658,4.639e-06,15519311,0.003,17,1.038e-05,174,0.005,11,1.648e-04,0.006,15,0.005,12,0.005,13,1,1,1,1,
241137695,WilliamJDobson,0,311,7.189e-06,40,4.202e-04,1,0,1,7.935e-05,137290,0.043,0.129,0.002,4,0.002,5457,1.404e-05,46950088,1.757e-05,58774680,0,0,4.473e-06,75,8.403e-04,2,8.731e-05,4.202e-04,1,8.403e-04,2,0.010,23,1,1,1,1,
116870616,michelekelemen,0,217,1.150e-05,64,0.002,5,6.205e-06,14,3.089e-04,534501,0.098,0.295,0.005,13,0.001,3084,1.735e-05,58043584,2.080e-05,69564880,1.487e-04,1,8.230e-06,138,0.004,9,1.250e-04,0.002,5,0.003,7,0.008,18,1,1,1,1,
371889510,TeddyDavisCNN,0,2942,2.178e-04,1212,0.011,26,7.535e-05,170,0.023,39014776,0.137,0.412,0.042,100,0.006,12603,5.944e-04,1988462464,1.540e-04,514992576,0.024,164,1.505e-04,2523,0.017,41,7.599e-04,0.021,51,0.039,94,0.076,182,1,1,1,1,
21307076,SusanPage,0,1152,5.302e-05,295,0.010,24,5.983e-05,135,0.044,76826952,0.085,0.256,0.072,171,0.023,51602,1.683e-04,563090304,1.370e-04,458136832,0.011,77,6.709e-05,1125,0.017,41,0.001,0.023,54,0.054,128,0.011,26,1,1,1,1,
123738314,greggiroux,0,818,2.067e-05,115,0.008,18,3.014e-05,68,0.005,9284347,0.047,0.141,0.034,81,0.006,13232,4.630e-05,154869440,1.046e-04,349748352,0.004,24,3.041e-05,510,0.016,39,5.162e-04,0.010,24,0.029,68,0.022,52,1,1,1,1,
14153020,Mosheh,0,1205,2.246e-05,125,0.005,11,1.285e-05,29,0.003,4541778,0.035,0.104,0.023,54,0.003,7150,3.918e-05,131058856,4.474e-05,149648928,0.001,8,2.081e-05,349,0.013,30,3.105e-04,0.005,12,0.021,50,0.025,59,1,1,1,1,
769641584,GloriaBorger,0,618,4.906e-05,273,0.009,22,4.033e-05,91,0.011,19166852,0.147,0.442,0.031,74,0.024,52811,3.199e-04,1070006912,1.312e-04,438789600,0.012,82,3.817e-05,640,0.016,37,8.449e-04,0.013,32,0.008,20,0.029,68,1,1,1,1,
437625094,jessicaschulb,0,1155,4.960e-05,276,0.008,18,5.895e-05,133,0.006,9705000,0.080,0.239,0.018,44,0.004,9797,9.273e-05,310206816,7.682e-05,256959488,0.003,18,4.467e-05,749,0.012,29,3.752e-04,0.009,21,0.016,37,0.029,68,1,1,1,1,
373743799,Rubinations,0,361,1.564e-05,87,0.005,11,1.596e-05,36,6.009e-04,1039635,0.080,0.241,0.006,14,4.319e-04,959,5.833e-06,19512510,5.978e-05,199961840,8.919e-04,6,1.073e-05,180,0.005,13,1.402e-04,0.005,12,0.002,5,0.008,19,1,1,1,1,
46955476,GrahamDavidA,0,3898,9.561e-05,532,0.011,26,1.582e-04,357,0.020,34039596,0.045,0.136,0.063,149,0.011,23636,1.263e-04,422530752,9.547e-05,319368864,0.059,400,8.886e-05,1490,0.017,41,0.001,0.027,65,0.033,79,0.018,44,1,1,1,1,
28366439,SpyTalker,0,3138,5.841e-05,325,0.005,11,1.862e-05,42,0.007,11442930,0.035,0.104,0.014,33,0.011,25093,1.095e-04,366215680,1.239e-04,414493632,7.433e-04,5,3.519e-05,590,0.008,20,2.610e-04,0.006,14,0.010,23,0.029,68,1,1,1,1,
117932428,Sara_Reardon,0,176,3.415e-06,19,0.001,3,7.978e-06,18,9.130e-05,157963,0.036,0.108,0.003,7,0.001,3113,1.638e-06,5478239,8.533e-06,28543290,0,0,3.399e-06,57,0.002,5,2.205e-04,0.002,4,0.002,5,0.001,3,1,1,1,1,
599469717,ZoeSCarpenter,0,58,0,6,4.202e-04,1,0,1,1.958e-05,33874,0.034,0.103,0.001,3,0.001,2872,3.997e-06,13370612,3.658e-06,12235826,0,0,0,13,8.403e-04,2,7.479e-05,4.202e-04,1,4.202e-04,1,8.403e-04,2,86,1,1,1,
409474366,websterjc,0,614,2.516e-06,14,0,0,0,0,6.365e-06,11012,0.008,0.023,8.403e-04,2,6.801e-05,151,0,1187647.125,3.867e-06,12936965,0,0,1.551e-06,26,4.202e-04,1,7.371e-05,0,0,0,0,0.004,10,1,1,24,1,
190510601,SeanDNaylor,0,998,4.097e-05,228,8.403e-04,2,2.659e-06,6,6.892e-05,119249,0.076,0.228,0.002,4,0.001,2880,2.647e-05,88559680,9.638e-06,32238910,0,0,2.564e-05,430,0.001,3,8.257e-05,8.403e-04,2,4.202e-04,1,0.034,82,1,1,1,1,
19351485,byaaroncdavis,0,327,1.276e-05,71,0.004,10,1.950e-05,44,0.010,17750114,0.072,0.217,0.034,81,0.004,8497,3.322e-05,111123496,1.440e-04,481755872,0.001,7,2.296e-05,385,0.015,35,6.347e-04,0.005,11,0.022,52,0.006,14,87,1,1,1,
325001316,KenDilanianNBC,0,1599,6.290e-05,350,0.010,24,9.751e-05,220,0.119,205037760,0.073,0.219,0.090,214,0.022,49147,2.608e-04,872290816,1.730e-04,578750464,0.012,84,1.010e-04,1694,0.017,41,0.002,0.019,46,0.074,177,0.028,67,1,1,1,1,
341118458,EricSchmittNYT,1,126,3.594e-06,20,0.002,5,5.762e-06,13,0.005,7872428,0.053,0.159,0.020,47,0.010,23158,3.897e-05,130350752,9.908e-05,331442976,2.973e-04,2,1.097e-05,184,0.012,28,5.404e-04,0.002,5,0.008,19,0.005,12,88,1,1,1,
2811114114,SueDoyle001,0,586,5.391e-06,30,0.002,4,4.875e-06,11,5.445e-04,942003,0.017,0.051,0.003,7,8.557e-05,190,0,3810713.500,6.408e-05,214354480,0,0,5.546e-06,93,0.003,6,1.081e-04,0.002,4,0.003,6,0.007,17,1,1,1,1,
19734832,sarahkliff,0,1208,4.529e-05,252,0.010,23,1.024e-04,231,0.046,79738656,0.070,0.209,0.097,230,0.051,113243,1.987e-04,664744320,1.471e-04,492070048,0.009,62,1.141e-04,1914,0.017,41,0.002,0.015,35,0.074,175,0.008,18,89,1,1,1,
2497185313,Pat_Ambrosio,0,197,1.977e-05,110,0.003,8,2.704e-05,61,3.058e-04,529087,0.186,0.558,0.008,20,4.405e-04,978,7.523e-06,25166306,3.430e-05,114735712,0.001,8,1.801e-05,302,0.005,12,2.231e-04,0.005,11,0.008,19,0.007,17,1,1,1,1,
93082722,briandabbs,0,521,1.276e-05,71,0.003,8,1.197e-05,27,2.041e-04,353130,0.045,0.136,0.011,27,2.346e-04,521,3.853e-06,12889435,1.315e-05,44002236,4.460e-04,3,1.437e-05,241,0.006,14,2.370e-04,0.004,10,0.007,16,0.012,28,1,1,1,1,
620618811,robyoon,0,170,5.212e-06,29,8.403e-04,2,1.330e-06,3,4.065e-04,703237,0.057,0.171,0.007,16,0.005,11725,2.469e-05,82574472,2.375e-05,79432760,0,0,4.175e-06,70,0.005,11,1.550e-04,8.403e-04,2,0.005,12,8.403e-04,2,1,1,1,1,
474974313,bridgetbhc,0,827,5.553e-05,309,0.007,17,1.409e-04,318,0.006,11030413,0.125,0.374,0.040,95,0.002,4482,5.429e-05,181619152,1.031e-04,344831936,0.006,39,7.526e-05,1262,0.015,35,0.001,0.013,31,0.036,85,0.014,33,1,1,1,1,
632992714,KimberlyRailey,0,462,2.678e-05,149,0.007,17,8.067e-05,182,0.004,7342794,0.108,0.323,0.014,34,8.494e-04,1886,2.017e-05,67456096,1.021e-04,341536896,0.004,25,3.364e-05,564,0.011,26,3.888e-04,0.009,21,0.013,32,0.014,34,1,1,1,1,
224711189,IanMcKendry13,0,333,9.525e-06,53,0.003,6,1.994e-05,45,1.668e-04,288650,0.053,0.159,0.007,17,3.117e-04,692,3.754e-06,12558176,2.034e-05,68044864,1.487e-04,1,1.002e-05,168,0.005,12,1.689e-04,0.003,8,0.006,15,0.006,15,1,1,1,1,
314149528,MarkSchoeff,0,915,3.846e-05,214,0.002,5,3.546e-05,80,3.564e-04,616627,0.078,0.234,0.004,9,0.001,3300,2.168e-05,72513136,3.764e-06,12591203,0,0,2.552e-05,428,0.003,6,4.990e-04,0.003,8,0.003,7,0.007,17,1,1,1,1,
714591936925999104,SmSellers,0,628,2.210e-05,123,0.002,5,1.729e-05,39,3.123e-05,54025,0.065,0.196,0.005,11,1.594e-04,354,5.887e-06,19694210,6.042e-06,20209582,2.973e-04,2,1.616e-05,271,0.003,6,1.364e-04,0.003,7,0.003,8,0.015,35,1,1,1,1,
703948542038175745,magmanley,0,1989,5.643e-05,314,0.002,5,1.241e-05,28,2.806e-05,48556,0.053,0.158,0.003,8,3.310e-04,735,6.268e-06,20968012,4.138e-06,13843591,1.487e-04,1,3.131e-05,525,0.003,6,1.002e-04,0.003,7,0.003,6,0.014,33,1,1,1,1,
455824116,SweeneyABC,0,196,3.055e-06,17,0.001,3,2.659e-06,6,7.253e-04,1254896,0.029,0.087,0.010,24,9.998e-04,2220,2.700e-06,9030572,6.926e-05,231675744,0,0,6.321e-06,106,0.004,9,3.244e-04,0.002,4,0.007,17,0.003,6,1,1,1,1,
240737573,amenasaiyid,0,870,3.882e-05,216,0.003,8,4.920e-05,111,2.321e-04,401512,0.083,0.248,0.012,29,6.814e-04,1513,7.514e-06,25133384,1.329e-05,44472752,0.002,15,2.940e-05,493,0.005,12,2.995e-04,0.007,16,0.005,13,0.011,27,1,1,1,1,
361533837,tjryan93,0,54,1.797e-06,10,4.202e-04,1,4.432e-06,10,4.259e-06,7368,0.062,0.185,8.403e-04,2,7.296e-05,162,0,488357,2.120e-06,7090553,0,0,1.729e-06,29,4.202e-04,1,1.197e-04,4.202e-04,1,4.202e-04,1,4.202e-04,1,90,1,1,1,
12917252,mikegruss,0,159,3.055e-06,17,0.001,3,4.875e-06,11,1.150e-04,198947,0.036,0.107,0.001,3,8.287e-04,1840,4.374e-06,14630855,2.702e-05,90369448,1.487e-04,1,2.684e-06,45,0.001,3,1.003e-04,0.001,3,4.202e-04,1,8.403e-04,2,91,1,1,1,
21800063,POLITICO_Steve,0,6684,2.381e-04,1325,0.011,27,2.961e-04,668,0.056,96291536,0.066,0.198,0.095,227,0.008,17772,2.013e-04,673429504,1.599e-04,534921472,0.180,1208,2.139e-04,3587,0.017,41,0.002,0.052,123,0.077,183,0.097,231,1,1,1,1,
26520417,nancook,0,748,9.076e-05,505,0.011,26,8.155e-05,184,0.004,6863169,0.225,0.675,0.044,105,0.003,5750,4.493e-05,150281136,5.755e-05,192500720,0.051,346,6.387e-05,1071,0.017,41,6.870e-04,0.028,66,0.018,42,0.042,100,1,1,1,1,
12272322,PoliticsReid,0,1478,2.696e-05,150,0.011,25,4.654e-05,105,0.025,43012852,0.034,0.101,0.063,149,0.021,46379,1.272e-04,425590272,1.285e-04,429907648,0.012,82,4.860e-05,815,0.017,41,0.001,0.021,49,0.050,119,0.012,28,1,1,1,1,
307706217,Spencer_Chase,0,268,0,2,4.202e-04,1,1.330e-06,3,2.893e-05,50046,0.002,0.007,0.002,4,2.932e-04,651,0,349556.312,7.949e-06,26591272,0,0,0,10,0.001,3,1.485e-04,8.403e-04,2,8.403e-04,2,4.202e-04,1,92,1,1,1,
4895359072,siforbes67,0,306,1.887e-05,105,0.002,5,4.875e-06,11,5.261e-06,9102,0.114,0.343,0.002,5,1.869e-04,415,9.490e-06,31744300,1.468e-06,4910592,0,0,1.109e-05,186,0.002,5,8.242e-05,0.002,5,0.001,3,0.009,21,1,1,1,1,
399868775,natsecwatson,0,601,1.312e-05,73,0.002,4,7.978e-06,18,0.004,6149590,0.040,0.121,0.006,15,0.002,4055,1.664e-05,55651436,9.236e-05,308951584,1.487e-04,1,1.002e-05,168,0.005,11,1.778e-04,0.002,5,0.003,8,0.012,28,1,1,1,1,
49031364,Marshall_Cohen,0,1383,8.824e-05,491,0.011,25,9.751e-05,220,0.018,30475756,0.118,0.355,0.058,138,0.004,7809,1.131e-04,378394368,1.514e-04,506485024,0.025,168,7.765e-05,1302,0.017,41,0.001,0.021,51,0.053,127,0.039,94,1,1,1,1,
221255986,sandhya__k,0,378,3.055e-06,17,8.403e-04,2,1.773e-06,4,4.845e-04,838302,0.015,0.045,0.004,10,0.001,3312,8.594e-06,28746928,5.975e-05,199871104,0,0,2.743e-06,46,0.003,6,1.006e-04,8.403e-04,2,0.003,8,0.002,5,93,1,1,1,
8083262,jeremybowers,0,3184,4.367e-05,243,0.006,15,6.515e-05,147,0.003,4613718,0.025,0.076,0.018,42,0.005,10402,5.342e-05,178705744,6.012e-05,201105152,0.003,19,2.970e-05,498,0.011,25,7.106e-04,0.010,24,0.008,19,0.007,17,1,1,1,1,
61267358,TracyJan,0,1118,2.588e-05,144,0.005,12,2.748e-05,62,0.005,9153364,0.043,0.129,0.022,53,0.003,5965,3.669e-05,122729024,1.028e-04,343824928,0.001,8,2.153e-05,361,0.010,24,4.094e-04,0.007,16,0.014,34,0.010,24,1,1,1,1,
409743965,PGunigantiAT,0,540,2.516e-06,14,8.403e-04,2,1.773e-06,4,2.856e-06,4941,0.009,0.026,0.001,3,1.590e-04,353,0,1451748,0,2954798,0,0,1.252e-06,21,8.403e-04,2,8.559e-05,8.403e-04,2,8.403e-04,2,8.403e-04,2,94,1,1,1,
106135104,russellberman,0,385,1.977e-05,110,0.004,9,1.463e-05,33,0.003,5445529,0.095,0.286,0.027,64,0.003,7769,2.798e-05,93579360,5.021e-05,167965648,4.460e-04,3,2.529e-05,424,0.015,35,3.518e-04,0.004,9,0.018,44,0.005,13,95,1,1,1,
17348735,CalNBC,0,1000,8.087e-06,45,4.202e-04,1,0,1,5.191e-04,898159,0.015,0.045,0.005,11,0.008,17793,2.714e-05,90786976,3.241e-05,108417312,0,0,4.950e-06,83,0.003,7,1.048e-04,4.202e-04,1,0.004,10,0.005,13,1,1,1,1,
20593217,thisismaz,0,869,1.348e-05,75,0.003,8,1.064e-05,24,7.098e-04,1227967,0.029,0.086,0.007,17,6.584e-04,1462,6.958e-06,23276064,5.975e-05,199862752,2.973e-04,2,8.349e-06,140,0.004,10,1.674e-04,0.005,11,0.003,6,0.005,12,96,1,1,1,
12134692,MikeMadden,1,6713,1.522e-04,847,0.011,26,7.801e-05,176,0.009,15452417,0.042,0.126,0.043,102,0.008,18854,2.497e-04,835384640,1.039e-04,347704160,0.018,122,1.083e-04,1816,0.017,40,7.090e-04,0.025,60,0.026,61,0.088,209,1,1,1,1,
298137288,McCartneyWP,0,493,8.267e-06,46,0.002,4,4.432e-06,10,0.002,3023437,0.031,0.093,0.012,29,0.001,2570,6.752e-06,22587196,6.926e-05,231694160,0,0,7.514e-06,126,0.007,16,1.773e-04,0.003,7,0.011,26,0.004,9,1,1,1,1,
18227519,morningmika,0,281,6.829e-06,38,0.002,4,5.319e-06,12,0.023,39292868,0.045,0.135,0.073,173,0.337,748828,2.902e-04,970798464,8.949e-05,299351456,2.973e-04,2,2.517e-05,422,0.017,41,8.453e-04,0.002,4,0.010,24,8.403e-04,2,1,1,1,1,
19409079,AlanFisher,0,1723,4.169e-05,232,0.002,5,1.152e-05,26,4.836e-04,836623,0.045,0.135,0.006,15,0.012,25756,9.461e-05,316495168,1.612e-05,53908244,0,0,2.445e-05,410,0.003,6,1.052e-04,0.004,10,0.004,10,0.034,80,1,1,1,1,
15973881,jfritze,0,241,4.852e-06,27,0.002,4,5.762e-06,13,5.682e-04,983051,0.037,0.112,0.009,21,0.002,4144,7.968e-06,26652208,3.114e-05,104165584,1.487e-04,1,6.500e-06,109,0.006,15,1.991e-04,0.002,5,0.007,17,0.008,18,97,1,1,1,
44478236,meekwire,0,283,3.415e-06,19,4.202e-04,1,0,1,3.419e-04,591580,0.022,0.067,0.006,15,0.002,4714,2.726e-06,9120027,2.597e-05,86863944,0,0,3.161e-06,53,0.004,10,1.146e-04,4.202e-04,1,0.004,10,0.003,7,1,1,1,1,
384335594,alex_mallin,0,442,2.696e-05,150,0.005,12,5.186e-05,117,0.008,13789071,0.113,0.339,0.029,68,0.002,4636,4.922e-05,164657328,9.568e-05,320045536,0.002,13,3.560e-05,597,0.015,36,6.568e-04,0.007,17,0.024,58,0.012,29,1,1,1,1,
60763047,vgmac,0,2072,1.389e-04,773,0.011,26,1.046e-04,236,0.007,11262792,0.124,0.373,0.039,93,0.004,8713,1.022e-04,341988224,9.334e-05,312233760,0.021,139,9.625e-05,1614,0.017,41,7.263e-04,0.022,53,0.028,67,0.072,172,1,1,1,1,
30970039,DevlinBarrett,0,702,2.660e-05,148,0.009,21,6.382e-05,144,0.026,45650348,0.070,0.211,0.058,137,0.008,17933,8.502e-05,284409664,1.621e-04,542359360,0.014,92,4.890e-05,820,0.017,41,0.002,0.016,37,0.032,77,0.016,39,1,1,1,1,
242907470,gregpmiller,0,798,3.882e-05,216,0.008,18,3.590e-05,81,0.021,35910316,0.090,0.271,0.067,160,0.023,51405,1.184e-04,395991264,1.365e-04,456597248,0.007,44,4.795e-05,804,0.017,41,0.001,0.011,25,0.047,113,0.016,37,1,1,1,1,
54276497,loriamontgomery,0,1833,8.572e-05,477,0.008,18,3.103e-05,70,0.006,10419229,0.087,0.260,0.019,46,0.002,3432,4.523e-05,151292304,1.236e-04,413328128,0.005,33,5.552e-05,931,0.013,30,3.242e-04,0.010,23,0.016,37,0.047,113,1,1,1,1,
47991586,GarrettHaake,0,2187,7.404e-05,412,0.011,26,1.502e-04,339,0.087,150865744,0.063,0.188,0.107,254,0.012,25781,1.902e-04,636093312,1.651e-04,552210624,0.036,243,1.214e-04,2035,0.017,41,0.003,0.029,69,0.082,195,0.027,64,1,1,1,1,
105290832,c_cauterucci,0,370,4.133e-06,23,0.001,3,4.875e-06,11,3.136e-04,542656,0.021,0.062,0.005,11,0.002,4693,9.651e-06,32284410,2.636e-05,88166120,0,0,4.413e-06,74,0.002,5,2.056e-04,0.003,6,0.002,5,0.002,5,98,1,1,1,
90478926,MikeSacksEsq,0,3974,1.587e-04,883,0.011,25,1.006e-04,227,0.006,10234090,0.074,0.222,0.033,78,0.005,10934,1.133e-04,379000832,1.020e-04,341172160,0.015,101,1.045e-04,1752,0.016,37,8.432e-04,0.021,50,0.023,54,0.061,144,1,1,1,1,
171565750,rachel_roubein,0,401,1.186e-05,66,0.002,5,2.925e-05,66,6.496e-04,1123858,0.055,0.165,0.011,27,4.981e-04,1106,1.717e-05,57451208,4.507e-05,150752080,2.973e-04,2,1.503e-05,252,0.009,21,3.019e-04,0.003,6,0.008,19,0.003,8,99,1,1,1,
126334018,rking_19,0,1558,7.458e-05,415,0.008,20,9.662e-05,218,0.003,5978150,0.089,0.266,0.016,39,3.837e-04,852,2.171e-05,72613600,7.883e-05,263679568,0.004,30,6.184e-05,1037,0.013,30,5.189e-04,0.010,24,0.011,25,0.032,76,1,1,1,1,
16579911,alikodjakNPR,0,1017,3.468e-05,193,0.006,14,3.280e-05,74,0.003,4425771,0.063,0.190,0.018,44,0.002,3873,3.016e-05,100879040,6.632e-05,221853184,0.002,14,2.666e-05,447,0.010,23,3.546e-04,0.009,22,0.013,32,0.019,45,1,1,1,1,
250912539,cimarcos,0,1031,6.164e-05,343,0.010,23,9.751e-05,220,0.004,6908277,0.111,0.333,0.034,81,0.003,7367,1.076e-04,360002880,6.995e-05,233985344,0.011,74,6.113e-05,1025,0.015,35,5.804e-04,0.017,40,0.030,71,0.039,93,1,1,1,1,
33938700,Jamie_Weinstein,0,2335,2.965e-05,165,0.007,16,3.235e-05,73,0.005,9515274,0.024,0.071,0.016,39,0.011,23565,1.512e-04,505842176,8.685e-05,290531584,0.003,22,2.022e-05,339,0.013,31,2.731e-04,0.008,19,0.009,21,0.012,29,1,1,1,1,
2225188956,wenokachanel,0,60,0,1,0,0,0,0,0,1092,0.006,0.017,4.202e-04,1,2.459e-04,546,0,0,0,0,0,0,0,1,0,0,7.284e-05,0,0,0,0,0,0,1,4,25,9,
12030862,WhitneyMcKnight,0,28,0,0,0,0,0,0,0,408,0,0,0,0,1.838e-04,408,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,100,5,26,10,
18174520,SuzyKhimm,0,197,7.189e-06,40,0.001,3,2.659e-06,6,6.760e-04,1169514,0.068,0.203,0.008,18,0.008,17984,6.235e-05,208554304,4.460e-05,149203104,0,0,5.904e-06,99,0.006,15,1.445e-04,0.001,3,0.004,10,0.009,21,101,1,1,1,
20815668,perrybaconjr,0,721,1.132e-05,63,0.006,14,1.108e-05,25,0.011,18613576,0.029,0.087,0.033,78,0.008,17647,3.662e-05,122489680,9.835e-05,328987200,0.001,7,1.956e-05,328,0.017,41,5.619e-04,0.006,15,0.022,52,0.007,17,1,1,1,1,
16545084,mklavers81,0,1139,1.312e-05,73,8.403e-04,2,1.507e-05,34,2.118e-04,366476,0.021,0.064,0.003,6,0.002,4696,3.711e-05,124140800,1.902e-05,63631260,0,0,8.647e-06,145,0.002,4,1.257e-04,8.403e-04,2,0.002,4,0.003,8,1,1,1,1,
118228048,chrisjohnson82,0,1108,2.462e-05,137,0.002,5,1.950e-05,44,0.001,1795948,0.041,0.124,0.008,19,0.003,7442,4.994e-05,167066624,2.980e-05,99669936,2.973e-04,2,1.825e-05,306,0.006,15,2.130e-04,0.003,6,0.006,14,0.006,14,1,1,1,1,
16172991,SCClemons,1,2492,9.201e-05,512,0.005,13,1.507e-05,34,0.006,10879592,0.068,0.205,0.015,35,0.017,37114,2.766e-04,925199488,1.033e-04,345429664,2.973e-04,2,4.986e-05,836,0.008,19,1.723e-04,0.009,21,0.007,17,0.042,101,1,1,1,1,
18646108,BretBaier,1,4466,1.732e-04,964,0.010,23,1.081e-04,244,0.138,237938400,0.072,0.216,0.064,153,0.513,1139622,9.832e-04,3288989184.000,1.398e-04,467608160,0.013,88,1.564e-04,2622,0.017,40,0.002,0.020,48,0.044,104,0.053,127,1,1,1,1,
17000028,jamesgibney,0,2519,3.792e-05,211,0.004,10,1.374e-05,31,0.001,1866573,0.028,0.084,0.007,16,9.732e-04,2161,2.052e-05,68643928,5.977e-05,199930288,7.433e-04,5,2.159e-05,362,0.006,14,1.324e-04,0.005,12,0.004,10,0.018,42,1,1,1,1,
1126215781,rebecca_wilhelm,0,212,1.671e-05,93,0.002,5,4.875e-06,11,1.990e-05,34433,0.146,0.439,0.003,6,8.647e-05,192,3.418e-06,11432361,4.079e-06,13644839,0,0,1.091e-05,183,0.002,5,8.963e-05,0.002,5,0.002,4,0.008,20,1,1,1,1,
27068141,sswestfall,0,121,1.977e-06,11,4.202e-04,1,0,1,5.063e-05,87600,0.030,0.091,4.202e-04,1,1.329e-04,295,0,3240250,1.797e-05,60111344,0,0,0,19,4.202e-04,1,7.453e-05,4.202e-04,1,0,0,0.002,5,102,1,1,1,
74820061,Redistrict,0,377,4.493e-06,25,0.005,11,1.285e-05,29,0.027,46096464,0.022,0.066,0.066,156,0.034,76509,1.076e-04,359808640,1.229e-04,410952736,0.001,9,5.665e-05,950,0.017,41,0.001,0.005,12,0.060,143,0.006,15,1,1,1,1,
52112689,jennifereduffy,0,118,6.470e-06,36,0.003,8,6.648e-06,15,8.213e-04,1421034,0.102,0.305,0.011,25,0.004,8817,3.030e-05,101355712,3.884e-05,129910848,2.973e-04,2,5.964e-06,100,0.008,18,2.105e-04,0.004,9,0.007,16,0.003,8,1,1,1,1,
