Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all_filtered,attribute-Tweets-Sent-Count-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered-unscaled,kcore-1-Twitter JSON all_filtered,kcore-1-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-1-Twitter JSON all_filtered,totalDegreeCentrality-1-Twitter JSON all_filtered-unscaled,twitter-actualInfluencer-1-Twitter JSON all_filtered,twitter-actualInfluencer-1-Twitter JSON all_filtered-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered-unscaled,twitter-mostMentioned-1-Twitter JSON all_filtered,twitter-mostMentioned-1-Twitter JSON all_filtered-unscaled,twitter-numberOfFollowers-1-Twitter JSON all_filtered,twitter-numberOfFollowers-1-Twitter JSON all_filtered-unscaled,twitter-potentialConnectors-1-Twitter JSON all_filtered,twitter-potentialConnectors-1-Twitter JSON all_filtered-unscaled,twitter-potentialReach-1-Twitter JSON all_filtered,twitter-potentialReach-1-Twitter JSON all_filtered-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all_filtered,twitter-totalMentionsDegree-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all_filtered,twitter-totalMentionsKcore-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered-unscaled,twitter-trustedSource-1-Twitter JSON all_filtered,twitter-trustedSource-1-Twitter JSON all_filtered-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered-unscaled,weakComponentMembers-5-Twitter JSON all_filtered,weakComponentMembers-3-Twitter JSON all_filtered,weakComponentMembers-4-Twitter JSON all_filtered,weakComponentMembers-2-Twitter JSON all_filtered,
102718971,brinaylor,0,139,3.981e-05,39,0.002,4,4.835e-06,5,0.001,418836,0.102,0.281,0.003,6,0.001,2917,6.058e-05,38588588,8.134e-05,51814788,0,0,3.483e-05,77,0.002,5,1.047e-04,0.002,4,4.361e-04,1,0.009,21,2,1,3,2,
864802640,glguray,0,31,0,1,4.361e-04,1,0,1,8.700e-05,34639,0.012,0.032,4.361e-04,1,2.098e-04,465,0,340928.375,3.194e-05,20343604,0,0,1.357e-06,3,4.361e-04,1,9.395e-05,4.361e-04,1,0,0,4.361e-04,1,452,1,3,2,
33298494,billhatfield,0,157,7.657e-05,75,4.361e-04,1,1.934e-06,2,4.542e-04,180852,0.174,0.478,4.361e-04,1,2.518e-04,558,3.139e-05,19996038,8.405e-05,53537232,0,0,6.513e-05,144,4.361e-04,1,8.561e-05,4.361e-04,1,4.361e-04,1,0.012,27,2,1,3,2,
94442794,DougNBC,0,147,4.390e-05,43,0.002,5,1.547e-05,16,0.004,1781164,0.106,0.293,0.005,11,8.234e-04,1825,3.324e-05,21171928,1.693e-04,107814776,0.005,2,4.342e-05,96,0.003,8,2.275e-04,0.003,6,0.004,9,0.007,16,2,1,3,2,
808840952,ellisonbarber,0,377,6.738e-05,66,0.002,5,1.064e-05,11,0.004,1559749,0.064,0.175,0.009,20,0.007,15807,1.665e-04,106072400,1.508e-04,96078560,0.002,1,6.558e-05,145,0.003,7,3.226e-04,0.003,6,0.004,9,0.010,24,2,1,3,2,
216747924,shaqbrewster,0,183,4.900e-05,48,4.361e-04,1,1.934e-06,2,3.925e-05,15626,0.095,0.262,0.001,3,0.002,4986,7.569e-05,48214588,5.169e-06,3292292,0,0,4.161e-05,92,4.361e-04,1,8.515e-05,4.361e-04,1,8.722e-04,2,0.014,32,2,1,3,2,
20539024,sarahblackwill,0,220,1.378e-04,135,0,0,0,0,1.004e-05,3996,0.223,0.614,4.361e-04,1,2.500e-04,554,3.175e-05,20224352,5.169e-06,3292794.750,0,0,1.045e-04,231,4.361e-04,1,8.303e-05,0,0,4.361e-04,1,0.017,39,2,1,323,2,
33141117,LetsGoLos,0,22,4.084e-06,4,4.361e-04,1,0,1,2.356e-06,938,0.066,0.182,8.722e-04,2,1.101e-04,244,0,65797.742,0,18166.807,0,0,2.261e-06,5,4.361e-04,1,8.570e-05,4.361e-04,1,0,0,0,0,453,1,3,148,
199251548,C4KylieM,0,224,4.696e-05,46,8.722e-04,2,5.802e-06,6,7.837e-04,312034,0.075,0.205,0.003,8,0.002,4696,1.192e-04,75910936,5.512e-05,35111740,0,0,4.342e-05,96,0.002,4,1.385e-04,0.001,3,0.001,3,0.008,19,2,1,3,2,
16408708,AlexYoder,0,94,2.042e-06,2,0,0,0,0,5.709e-06,2273,0.008,0.021,0,0,0.001,2273,7.015e-06,4468506,0,0,0,0,1.809e-06,4,0,0,8.143e-05,0,0,0,0,4.361e-04,1,2,1,324,2,
140144781,harry_horton,0,559,9.596e-05,94,8.722e-04,2,1.741e-05,18,6.558e-04,261129,0.061,0.168,0.004,9,0.001,2930,7.524e-05,47926000,1.796e-05,11439961,0,0,1.022e-04,226,0.001,3,2.638e-04,0.002,5,0.002,5,0.021,48,2,1,3,2,
105187215,SloanDickey,0,52,0,1,0,0,0,0,2.878e-06,1146,0.007,0.019,0,0,5.171e-04,1146,0,398753.125,0,0,0,0,0,2,0,0,8.143e-05,0,0,0,0,4.361e-04,1,454,1,325,2,
136045129,EmilyGaffney509,0,109,4.084e-06,4,4.361e-04,1,2.901e-06,3,2.061e-05,8206,0.013,0.037,4.361e-04,1,1.430e-04,317,1.445e-06,920542,2.223e-06,1415986.250,0,0,4.975e-06,11,4.361e-04,1,9.296e-05,4.361e-04,1,4.361e-04,1,0,0,2,1,3,2,
3988150241,lanceingthing,0,661,1.215e-04,119,0.002,5,1.257e-05,13,3.786e-04,150747,0.065,0.180,0.004,9,1.651e-04,366,2.730e-05,17392596,3.082e-05,19630754,0.002,1,9.589e-05,212,0.003,6,3.050e-04,0.003,8,0.001,3,0.012,28,2,1,3,2,
19222383,gregmartin18,0,52,1.021e-05,10,0,0,0,0,2.908e-06,1158,0.070,0.192,0,0,5.225e-04,1158,3.859e-06,2458050.500,0,0,0,0,6.332e-06,14,0,0,8.143e-05,0,0,0,0,0.001,3,2,1,326,2,
39901267,shlemon,0,108,8.167e-06,8,0,0,0,0,8.597e-06,3423,0.027,0.074,4.361e-04,1,2.224e-04,493,2.398e-06,1527710,3.447e-06,2196016.250,0,0,7.237e-06,16,4.361e-04,1,8.276e-05,0,0,0,0,0.003,6,2,1,327,2,
1068503185,KelleeAzar,0,300,0,1,0,0,0,0,1.078e-05,4292,0.001,0.003,4.361e-04,1,9.683e-04,2146,0,0,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,2,66,328,149,
140863851,tomcostellonbc,0,46,6.125e-06,6,8.722e-04,2,1.934e-06,2,0.009,3537671,0.047,0.130,0.004,10,0.008,16636,0,571276.250,1.958e-04,124707616,0,0,8.141e-06,18,0.003,7,1.952e-04,8.722e-04,2,4.361e-04,1,0,0,2,1,3,2,
104647040,KathHL,0,49,5.104e-06,5,0,0,0,0,4.388e-04,174729,0.037,0.102,0.001,3,0.001,3253,5.285e-06,3366759.500,6.037e-05,38452928,0,0,4.523e-06,10,8.722e-04,2,9.487e-05,0,0,4.361e-04,1,4.361e-04,1,2,1,329,2,
17348735,CalNBC,0,271,2.348e-05,23,0.001,3,4.835e-06,5,8.624e-04,343373,0.031,0.085,0.003,7,0.008,17773,3.297e-05,21001768,7.059e-05,44966004,0,0,1.900e-05,42,0.002,4,1.545e-04,0.002,4,0.001,3,0.004,9,2,1,3,2,
304988603,NeilWMcCabe,0,3081,3.420e-04,335,4.361e-04,1,0,1,0.006,2464601,0.040,0.109,0.001,3,0.008,17896,1.838e-04,117083960,4.291e-05,27330762,0,0,1.995e-04,441,8.722e-04,2,1.082e-04,4.361e-04,1,0,0,0.029,67,2,1,3,2,
158200959,ChapmanCNSNews,0,464,2.042e-06,2,0,0,0,0,6.319e-04,251610,0.002,0.004,4.361e-04,1,4.810e-04,1066,0,301276.875,2.934e-05,18689072,0,0,7.237e-06,16,4.361e-04,1,8.561e-05,0,0,4.361e-04,1,0,0,455,1,330,2,
78716595,JenniferDavisDC,0,25,3.063e-06,3,4.361e-04,1,1.934e-06,2,6.385e-05,25423,0.044,0.120,4.361e-04,1,3.885e-04,861,5.106e-06,3252688.500,1.447e-05,9218150,0,0,3.618e-06,8,4.361e-04,1,8.920e-05,4.361e-04,1,4.361e-04,1,8.722e-04,2,2,1,3,2,
278854387,liciahesse,0,41,6.125e-06,6,0,0,0,0,5.023e-06,2000,0.053,0.146,4.361e-04,1,1.805e-04,400,0,234581.594,0,0,0,0,3.166e-06,7,0,0,8.143e-05,0,0,0,0,4.361e-04,1,456,1,331,2,
18992816,elysepg,0,87,2.042e-05,20,0,0,0,0,0.002,783064,0.084,0.230,0.004,10,0.001,2596,4.651e-05,29626660,1.690e-04,107627656,0,0,2.578e-05,57,0.003,7,1.828e-04,0,0,0.004,9,0.003,8,457,1,332,2,
34331838,ergold,0,104,2.246e-05,22,0.002,4,6.769e-06,7,0.001,420946,0.077,0.212,0.003,6,2.581e-04,572,6.112e-06,3893499.250,1.048e-04,66765228,0.002,1,2.397e-05,53,0.002,5,1.348e-04,0.002,4,0.002,5,0.003,7,2,1,3,2,
182118984,brittemorris,0,46,7.146e-06,7,0,0,0,0,2.868e-06,1142,0.055,0.152,0,0,5.153e-04,1142,2.642e-06,1682648.875,0,0,0,0,4.523e-06,10,0,0,8.143e-05,0,0,0,0,0.001,3,2,1,333,2,
15919256,SuzGamboa,0,145,1.225e-05,12,4.361e-04,1,0,1,0.002,792099,0.030,0.083,0.006,13,0.004,9273,3.142e-06,2001701.750,1.398e-04,89070176,0,0,1.266e-05,28,0.003,7,1.410e-04,4.361e-04,1,0.001,3,4.361e-04,1,2,1,3,2,
1869598704,PeterZampa,0,82,2.858e-05,28,0,0,0,0,9.483e-05,37756,0.124,0.341,0.001,3,4.250e-04,942,0,0,9.410e-06,5993909.500,0,0,1.493e-05,33,8.722e-04,2,1.576e-04,0,0,0,0,0,0,458,1,334,150,
46991350,noreensnasir,0,51,0,1,0,0,0,0,1.149e-05,4574,0.007,0.020,4.361e-04,1,0.001,2287,0,0,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,2,67,335,151,
76601805,NikolenDC,0,101,2.042e-06,2,0,0,0,0,9.830e-06,3914,0.007,0.020,4.361e-04,1,8.401e-04,1862,2.082e-06,1325919.500,1.998e-06,1272882,0,0,2.714e-06,6,4.361e-04,1,9.198e-05,0,0,4.361e-04,1,8.722e-04,2,2,1,336,2,
19197977,rahulbali,0,106,0,0,0,0,0,0,4.182e-06,1665,0,0,0,0,7.512e-04,1665,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,459,68,337,152,
22312576,GirishJuneja,0,60,0,1,0,0,0,0,6.929e-06,2759,0.006,0.017,0,0,0.001,2759,8.079e-06,5146032.500,0,0,0,0,0,2,0,0,8.143e-05,0,0,0,0,4.361e-04,1,2,1,338,2,
49187334,J_Policastro,0,55,5.104e-06,5,0,0,0,0,5.694e-04,226700,0.033,0.091,8.722e-04,2,8.180e-04,1813,0,102852.711,1.008e-04,64177132,0,0,3.618e-06,8,8.722e-04,2,9.692e-05,0,0,4.361e-04,1,0,0,2,1,339,2,
328457819,markgjudge,0,733,9.801e-05,96,4.361e-04,1,1.934e-06,2,9.997e-04,398016,0.048,0.131,8.722e-04,2,4.354e-04,965,4.988e-05,31773104,1.376e-04,87657888,0,0,4.568e-05,101,4.361e-04,1,8.417e-05,4.361e-04,1,4.361e-04,1,0.001,3,2,1,3,2,
104851609,BrianToddCNN,1,33,0,0,0,0,0,0,1.219e-04,48555,0,0,8.722e-04,2,0.008,18014,0,0,2.392e-05,15239130,0,0,1.809e-06,4,8.722e-04,2,8.698e-05,0,0,0,0,0,0,460,1,340,153,
339728383,NinaMariaPotts,0,131,2.654e-05,26,8.722e-04,2,6.769e-06,7,1.605e-04,63922,0.072,0.198,0.002,5,0.001,2608,3.000e-05,19111596,1.205e-05,7677895,0,0,2.126e-05,47,8.722e-04,2,1.166e-04,0.001,3,0.002,4,0.003,8,2,1,3,2,
18219197,Sylvia_Hall,0,8,0,0,0,0,0,0,2.210e-06,880,0,0,0,0,3.971e-04,880,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,461,69,341,154,
17645174,llarsonWFED,0,20,1.225e-05,12,0,0,0,0,0,261,0.218,0.600,0,0,1.178e-04,261,0,54714.383,0,0,0,0,6.332e-06,14,0,0,8.143e-05,0,0,0,0,8.722e-04,2,462,1,342,2,
50452463,mcauseyWFED,0,3,0,1,0,0,0,0,1.238e-05,4931,0.121,0.333,4.361e-04,1,9.295e-04,2060,0,77999.594,0,2871,0,0,5.428e-06,12,0,0,1.358e-04,0,0,4.361e-04,1,0,0,463,1,343,2,
113039126,matthadro,0,30,7.146e-06,7,4.361e-04,1,3.868e-06,4,5.052e-05,20113,0.085,0.233,4.361e-04,1,8.722e-04,1933,2.881e-06,1835352.250,0,83227.766,0,0,5.428e-06,12,4.361e-04,1,1.658e-04,4.361e-04,1,0,0,4.361e-04,1,464,1,3,2,
29077161,grayjustin,0,321,9.903e-05,97,8.722e-04,2,2.901e-06,3,1.930e-04,76861,0.110,0.302,0.002,5,0.002,4860,7.978e-05,50821252,7.624e-06,4856333,0,0,8.458e-05,187,0.002,4,1.201e-04,0.001,3,4.361e-04,1,0.016,37,2,1,3,2,
177321850,FQuadrani,0,16,8.167e-06,8,4.361e-04,1,0,1,0.004,1711486,0.182,0.500,8.722e-04,2,5.766e-04,1278,1.198e-05,7629515.500,2.461e-04,156792672,0,0,6.332e-06,14,8.722e-04,2,9.779e-05,4.361e-04,1,4.361e-04,1,8.722e-04,2,465,1,3,2,
385045862,JackTorry1,0,108,1.838e-05,18,4.361e-04,1,5.802e-06,6,0.001,507759,0.061,0.167,0.003,8,8.153e-04,1807,1.162e-05,7404530,1.592e-04,101413840,0,0,2.081e-05,46,0.002,5,1.641e-04,8.722e-04,2,0.002,4,8.722e-04,2,2,1,3,2,
69022849,TheDCVince,0,183,7.555e-05,74,0.002,4,1.837e-05,19,0.004,1718763,0.147,0.404,0.004,9,0.004,9200,1.253e-04,79829344,1.511e-04,96236256,0.005,2,5.292e-05,117,0.002,5,2.266e-04,0.003,7,4.361e-04,1,0.003,8,2,1,3,2,
17845212,tteminWFED,0,26,2.042e-06,2,4.361e-04,1,1.934e-06,2,2.294e-04,91338,0.028,0.077,0.001,3,8.275e-04,1834,0,226612.250,4.504e-05,28689646,0,0,7.689e-06,17,8.722e-04,2,2.435e-04,4.361e-04,1,8.722e-04,2,4.361e-04,1,2,1,3,2,
128283647,jodieraecurtis,0,55,3.063e-06,3,0,0,0,0,0,383,0.020,0.055,0,0,1.728e-04,383,1.393e-06,887092.625,0,0,0,0,2.261e-06,5,0,0,8.143e-05,0,0,0,0,8.722e-04,2,466,1,344,2,
28031398,ashleyalderman,0,177,1.633e-05,16,8.722e-04,2,6.769e-06,7,3.676e-05,14636,0.033,0.090,0.001,3,5.338e-04,1183,9.289e-06,5916742,6.444e-06,4104827.500,0,0,1.221e-05,27,8.722e-04,2,9.108e-05,8.722e-04,2,4.361e-04,1,8.722e-04,2,2,1,3,2,
44295213,jackiefell,0,253,1.736e-05,17,4.361e-04,1,2.901e-06,3,1.476e-04,58760,0.024,0.067,0.002,5,0.002,4164,2.342e-05,14915296,2.839e-05,18085678,0,0,1.266e-05,28,0.002,4,1.073e-04,8.722e-04,2,0.001,3,0.002,4,2,1,3,2,
93672613,newscheo,0,35,2.042e-06,2,0,0,0,0,0,316,0.021,0.057,4.361e-04,1,7.129e-05,158,0,68007.438,0,0,0,0,1.357e-06,3,0,0,8.143e-05,0,0,0,0,4.361e-04,1,467,1,345,2,
15821824,BDOH,0,1691,3.185e-04,312,8.722e-04,2,5.802e-06,6,4.682e-04,186431,0.067,0.185,0.003,7,0.001,2334,2.100e-04,133739920,3.211e-05,20451742,0,0,2.424e-04,536,0.002,4,1.266e-04,0.001,3,0.002,5,0.025,57,2,1,3,2,
3064430963,jheckmanWFED,0,20,4.084e-06,4,4.361e-04,1,1.934e-06,2,0.001,584414,0.073,0.200,0.001,3,1.850e-05,41,0,12076.500,1.562e-04,99521352,0,0,6.332e-06,14,8.722e-04,2,1.244e-04,4.361e-04,1,0,0,0.001,3,468,1,3,2,
598731841,rfoster18,0,39,5.615e-05,55,8.722e-04,2,2.804e-05,29,3.545e-04,141163,0.513,1.410,0.001,3,3.028e-04,671,1.346e-05,8575804,1.706e-05,10863965,0,0,3.980e-05,88,8.722e-04,2,1.762e-04,0.001,3,0.001,3,8.722e-04,2,2,1,3,2,
15486163,SimonMarksFSN,0,900,1.868e-04,183,8.722e-04,2,4.158e-05,43,0.001,462720,0.074,0.203,0.007,16,0.004,8196,1.895e-04,120733504,2.497e-05,15906705,0,0,1.827e-04,404,0.002,4,4.001e-04,0.003,8,0.005,12,0.024,55,2,1,3,2,
116197447,KateFisherTV,0,14,4.084e-06,4,4.361e-04,1,0,1,3.136e-05,12486,0.104,0.286,0.001,3,0.002,3597,5.386e-06,3430733,0,33611.746,0,0,5.428e-06,12,8.722e-04,2,9.506e-05,4.361e-04,1,0,0,0.001,3,469,1,3,2,
898527536,RMSilverman,0,4,1.123e-05,11,8.722e-04,2,6.769e-06,7,3.461e-05,13782,1,2.750,0.001,3,1.760e-04,390,1.653e-06,1053171.625,7.253e-06,4620113,0,0,9.498e-06,21,8.722e-04,2,9.809e-05,8.722e-04,2,0,0,4.361e-04,1,470,1,3,2,
16132336,tomforemancnn,0,273,1.940e-05,19,8.722e-04,2,7.736e-06,8,5.384e-04,214352,0.025,0.070,0.002,5,0.004,7897,5.773e-05,36774280,5.473e-05,34863184,0,0,1.674e-05,37,0.002,4,1.444e-04,8.722e-04,2,0.001,3,0.001,3,2,1,3,2,
829341798,laurenemeier,0,104,1.531e-05,15,4.361e-04,1,1.934e-06,2,6.963e-05,27724,0.052,0.144,0.001,3,2.306e-04,511,7.362e-06,4689312,2.190e-05,13948420,0,0,1.493e-05,33,8.722e-04,2,1.075e-04,4.361e-04,1,8.722e-04,2,0.003,7,2,1,3,2,
113120733,jclopezcnn,0,131,4.084e-06,4,4.361e-04,1,1.934e-06,2,0.003,1196573,0.011,0.031,8.722e-04,2,0.053,117857,0,235714,0,725145,0,0,9.046e-06,20,4.361e-04,1,5.429e-04,4.361e-04,1,4.361e-04,1,4.361e-04,1,471,70,346,155,
58208587,MatthewHilk,0,150,5.513e-05,54,8.722e-04,2,2.901e-06,3,0.009,3443818,0.131,0.360,0.002,4,2.563e-04,568,3.237e-05,20618570,2.904e-04,184995088,0,0,4.387e-05,97,0.001,3,1.118e-04,8.722e-04,2,0.001,3,0.006,14,2,1,3,2,
71695099,PennyStarrDC,0,90,0,1,0,0,0,0,1.914e-05,7620,0.004,0.011,4.361e-04,1,4.187e-04,928,0,537624.875,7.005e-06,4462158.500,0,0,1.357e-06,3,4.361e-04,1,8.499e-05,0,0,0,0,4.361e-04,1,2,1,347,2,
492221762,abdallahcnn,0,211,4.390e-05,43,4.361e-04,1,0,1,1.330e-04,52959,0.074,0.204,8.722e-04,2,7.124e-04,1579,5.107e-05,32529318,2.985e-05,19012650,0,0,3.799e-05,84,8.722e-04,2,9.753e-05,4.361e-04,1,0,0,0.008,19,2,1,3,2,
18611256,JaredHalpern,0,75,3.165e-05,31,8.722e-04,2,4.835e-06,5,1.406e-04,55982,0.150,0.413,0.002,5,0.001,3281,2.726e-05,17362988,3.195e-05,20351000,0,0,2.759e-05,61,0.001,3,1.228e-04,0.002,4,4.361e-04,1,0.005,11,2,1,3,2,
21858042,scottbronstein,0,1520,1.297e-04,127,4.361e-04,1,1.934e-06,2,1.884e-05,7500,0.030,0.084,0.001,3,1.638e-04,363,2.814e-05,17925172,5.713e-06,3639337.500,0,0,1.031e-04,228,8.722e-04,2,1.076e-04,8.722e-04,2,0,0,0.010,24,2,1,3,2,
147197929,PHymson,0,51,3.063e-06,3,0,0,0,0,0,383,0.021,0.059,0,0,1.728e-04,383,1.511e-06,962505.562,0,0,0,0,1.809e-06,4,0,0,8.143e-05,0,0,0,0,4.361e-04,1,2,1,348,2,
16262635,jesiday,0,5,0,0,0,0,0,0,1.476e-05,5875,0,0,4.361e-04,1,3.208e-04,711,0,0,7.497e-06,4775235.500,0,0,0,1,4.361e-04,1,8.424e-05,0,0,0,0,0,0,472,1,349,156,
1603818872,skapadiaDC,0,105,0,0,0,0,0,0,0,335,0,0,0,0,1.512e-04,335,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,2,71,350,157,
486900479,NickKalmanFN,0,9,0,0,0,0,0,0,8.098e-05,32242,0,0,8.722e-04,2,0.001,2816,0,0,2.393e-05,15241009,0,0,1.357e-06,3,8.722e-04,2,1.089e-04,0,0,0,0,0,0,473,1,351,158,
2421093038,SutherlandFox,0,145,3.981e-05,39,8.722e-04,2,3.868e-06,4,5.014e-04,199648,0.098,0.269,0.002,5,0.004,9283,1.203e-05,7660900,1.101e-05,7010326,0,0,2.578e-05,57,0.001,3,1.565e-04,0.001,3,8.722e-04,2,0.002,5,2,1,3,2,
472270797,WJCadigan,0,254,7.861e-05,77,4.361e-04,1,1.934e-06,2,1.023e-04,40749,0.110,0.303,0.001,3,2.793e-04,619,2.205e-05,14044758,3.614e-05,23021560,0,0,5.880e-05,130,8.722e-04,2,9.481e-05,4.361e-04,1,8.722e-04,2,0.011,26,2,1,3,2,
261962339,simoneMperez,0,39,9.188e-06,9,8.722e-04,2,8.703e-06,9,0.002,763502,0.084,0.231,0.002,4,4.516e-04,1001,4.378e-06,2788522.750,1.213e-04,77298440,0,0,1.628e-05,36,0.002,4,2.218e-04,8.722e-04,2,0.002,4,0,0,2,1,3,2,
164702019,burlij,0,27,1.940e-05,19,8.722e-04,2,3.868e-06,4,3.498e-04,139282,0.256,0.704,0.003,8,9.232e-04,2046,3.547e-05,22597116,4.480e-05,28537388,0,0,1.538e-05,34,0.002,5,2.152e-04,8.722e-04,2,0.001,3,4.361e-04,1,474,1,3,2,
185349940,imolinarescnn,0,107,1.633e-05,16,4.361e-04,1,1.934e-06,2,0.001,525772,0.054,0.150,8.722e-04,2,0.022,48343,0,725145,0,235714,0,0,9.951e-06,22,4.361e-04,1,5.429e-04,4.361e-04,1,4.361e-04,1,4.361e-04,1,475,70,346,155,
620618811,robyoon,0,39,1.225e-05,12,4.361e-04,1,0,1,0.009,3580413,0.112,0.308,0.003,7,0.005,11866,4.466e-05,28445498,2.904e-04,184996672,0,0,9.498e-06,21,0.003,6,1.236e-04,4.361e-04,1,8.722e-04,2,8.722e-04,2,476,1,3,2,
125212215,jenbuesinger,0,103,4.084e-06,4,0,0,0,0,4.704e-06,1873,0.014,0.039,0,0,8.451e-04,1873,2.152e-06,1371080,0,0,0,0,2.261e-06,5,0,0,8.143e-05,0,0,0,0,4.361e-04,1,477,1,352,2,
108806652,karincaifaCNN,0,199,1.021e-05,10,4.361e-04,1,1.934e-06,2,2.898e-04,115380,0.018,0.050,0.001,3,0.001,3316,2.504e-05,15948825,4.510e-05,28728392,0,0,1.040e-05,23,0.001,3,1.150e-04,4.361e-04,1,8.722e-04,2,0.003,6,2,1,3,2,
57751453,AthenaCNN,1,49,1.123e-05,11,0,0,0,0,4.037e-04,160740,0.082,0.224,0.002,5,0.011,23859,4.060e-05,25865028,4.749e-05,30251566,0,0,1.040e-05,23,0.002,4,1.502e-04,0,0,8.722e-04,2,0.003,6,2,1,353,2,
17424082,elenacisella,0,34,4.084e-06,4,4.361e-04,1,0,1,1.206e-05,4803,0.043,0.118,4.361e-04,1,1.164e-04,258,0,264522.812,0,35707.488,0,0,3.618e-06,8,4.361e-04,1,1.025e-04,4.361e-04,1,0,0,8.722e-04,2,2,1,3,2,
139574248,Alli_Brennan,0,1,0,0,0,0,0,0,2.697e-06,1074,0,0,0,0,4.846e-04,1074,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,478,72,354,159,
1098306854,KaterinaErbiti,0,217,5.717e-05,56,0,0,0,0,0,356,0.094,0.258,0,0,1.606e-04,356,1.193e-05,7602189,0,0,0,0,4.749e-05,105,0,0,8.143e-05,0,0,0,0,0.011,25,2,1,355,2,
28397634,EricMarrapodi,0,154,1.633e-05,16,0,0,0,0,2.994e-04,119221,0.038,0.104,8.722e-04,2,0.004,9451,3.828e-05,24382680,5.436e-05,34625912,0,0,1.447e-05,32,8.722e-04,2,1.139e-04,0,0,4.361e-04,1,0.004,9,2,1,356,2,
18778634,mattyhoyeCNN,1,57,3.573e-05,35,8.722e-04,2,2.901e-06,3,0.003,1227356,0.223,0.614,0.003,6,0.002,4718,1.337e-04,85154592,2.057e-04,131008032,0,0,3.211e-05,71,0.002,4,2.018e-04,8.722e-04,2,0.003,6,0.003,6,2,1,3,2,
34394460,DougLuzader,0,22,0,1,0,0,0,0,1.155e-05,4600,0.017,0.045,4.361e-04,1,0.001,2300,0,0,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,479,73,357,160,
22675685,pdicarlocnn,0,27,2.042e-06,2,4.361e-04,1,0,1,1.350e-04,53736,0.027,0.074,0.001,3,0.002,4557,1.148e-05,7313847,3.888e-05,24768044,0,0,5.428e-06,12,8.722e-04,2,8.862e-05,4.361e-04,1,8.722e-04,2,4.361e-04,1,480,1,3,2,
1035497406,scotthimelein,0,15,0,1,0,0,0,0,0,100,0.024,0.067,0,0,4.512e-05,100,0,100,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,2,1,358,161,
56565843,BBCBlindGazza,0,120,1.021e-05,10,0,0,0,0,2.559e-04,101876,0.030,0.083,0.003,7,0.002,5062,3.589e-05,22858704,1.966e-05,12522238,0,0,1.402e-05,31,0.002,4,1.332e-04,0,0,0.002,5,0.003,6,2,1,359,2,
57057314,ladaisia,0,20,0,1,0,0,0,0,0,402,0.018,0.050,4.361e-04,1,9.069e-05,201,0,0,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,481,74,360,162,
92567483,SteveNannes,0,6,0,1,0,0,0,0,0,383,0.061,0.167,0,0,1.728e-04,383,0,383,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,482,75,361,163,
338472722,DC_mcaleese,0,19,0,1,0,0,0,0,5.716e-05,22758,0.019,0.053,8.722e-04,2,2.283e-04,506,0,115560.617,1.031e-05,6568713,0,0,2.714e-06,6,8.722e-04,2,8.642e-05,0,0,8.722e-04,2,4.361e-04,1,483,1,362,2,
807212926104911872,MarkIronsMedia,0,151,1.940e-05,19,8.722e-04,2,5.802e-06,6,7.812e-05,31103,0.046,0.126,0.002,5,1.827e-04,405,0,513043,8.595e-06,5474948,0,0,1.719e-05,38,8.722e-04,2,3.853e-04,8.722e-04,2,0.002,4,0.002,4,2,1,3,2,
3362553969,timpperry91,0,494,3.165e-05,31,4.361e-04,1,1.934e-06,2,1.515e-05,6032,0.023,0.063,0.001,3,2.197e-04,487,5.815e-06,3704231.500,4.852e-06,3090418.250,0,0,2.623e-05,58,8.722e-04,2,1.155e-04,4.361e-04,1,4.361e-04,1,0.007,16,2,1,3,2,
