Node-Id,Node-Title,inDegreeCentrality-2-Twitter JSON all_filtered,inDegreeCentrality-2-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-2-Twitter JSON all_filtered,totalDegreeCentrality-2-Twitter JSON all_filtered-unscaled,weakComponentMembers-6-Twitter JSON all_filtered,
CA22,CA22,2.232e-05,19,0,29,1,
CA23,CA23,2.349e-06,2,0,26,1,
CA42,CA42,2.349e-06,2,0,26,1,
CA45,CA45,2.467e-05,21,2.390e-06,69,1,
CA49,CA49,4.699e-05,40,3.533e-06,102,1,
CA50,CA50,1.410e-05,12,0,26,1,
OpportunityToEarn,OpportunityToEarn,9.397e-06,8,0,0,563,
sctweets,sctweets,2.114e-05,18,0,12,1,
DailyBriefing,DailyBriefing,1.527e-05,13,0,13,1,
IA01,IA01,5.873e-06,5,1.212e-06,35,1,
hurricane,hurricane,7.048e-06,6,0,8,1,
UT04,UT04,5.873e-06,5,0,20,1,
KS02,KS02,1.762e-05,15,0,25,1,
NY22,NY22,1.057e-05,9,0,16,1,
NJ02,NJ02,2.349e-05,20,3.568e-06,103,1,
TillersonTuesday,TillersonTuesday,8.223e-06,7,0,4,1,
Ravens,Ravens,5.873e-06,5,0,6,1,
CD18,CD18,2.349e-06,2,0,2,1,
RetrieverNation,RetrieverNation,6.578e-05,56,1.732e-06,50,1,
Sooners,Sooners,2.349e-06,2,0,8,1,
Commit,Commit,2.349e-06,2,0,8,1,
PlaybookPool,PlaybookPool,3.994e-05,34,0,15,1,
ncaa,ncaa,5.051e-05,43,1.836e-06,53,1,
podcasts,podcasts,2.232e-05,19,0,28,1,
jbfa,jbfa,8.223e-06,7,0,0,564,
expowest,expowest,2.349e-06,2,0,0,565,
NCX2018,NCX2018,2.349e-06,2,0,0,566,
FY19NDAA,FY19NDAA,7.048e-06,6,0,0,567,
solidarity,solidarity,4.699e-06,4,0,0,568,
migration,migration,1.879e-05,16,0,22,1,
crime,crime,1.762e-05,15,0,30,1,
shareddecisionmaking,shareddecisionmaking,2.349e-06,2,0,0,569,
drugcosts,drugcosts,0,1,0,1,1,
pain,pain,1.410e-05,12,0,34,1,
naloxone,naloxone,1.292e-05,11,1.282e-06,37,1,
BrownMemorial,BrownMemorial,2.349e-06,2,0,4,1,
CABINET,CABINET,5.873e-06,5,0,33,1,
FLACKSPLAINING,FLACKSPLAINING,0,1,0,0,570,
cigarettes,cigarettes,8.223e-06,7,0,25,1,
hospitals,hospitals,9.397e-06,8,0,29,1,
Constitutional,Constitutional,2.349e-06,2,0,0,571,
VirtualWildWest,VirtualWildWest,4.699e-06,4,0,8,1,
SXSW2018,SXSW2018,5.404e-05,46,1.905e-06,55,1,
Iditarod,Iditarod,2.232e-05,19,0,4,1,
iditarod2018,iditarod2018,1.762e-05,15,0,2,1,
USATFmasterstrack,USATFmasterstrack,2.349e-06,2,0,0,572,
globalwarming,globalwarming,1.762e-05,15,0,18,1,
cop21,cop21,0,1,0,4,1,
seeingmyselfout,seeingmyselfout,0,1,0,0,573,
Hamildrop,Hamildrop,1.410e-05,12,0,6,574,
POLITICOPool,POLITICOPool,2.349e-06,2,0,0,575,
pkspringbreak,pkspringbreak,3.524e-06,3,0,0,576,
pfas,pfas,1.410e-05,12,0,10,1,
FlintWaterCrisis,FlintWaterCrisis,2.114e-05,18,0,18,1,
2018wpc,2018wpc,7.048e-06,6,0,0,577,
Resiliency,Resiliency,7.048e-06,6,0,15,1,
CORiver,CORiver,9.397e-06,8,0,3,578,
azwater,azwater,5.873e-06,5,0,5,578,
Cirque,Cirque,2.349e-06,2,0,4,1,
NTSB,NTSB,1.292e-05,11,0,13,1,
AffordableCareAct,AffordableCareAct,4.699e-06,4,0,8,1,
SecurityClearance,SecurityClearance,5.873e-06,5,0,3,579,
FederalEmployees,FederalEmployees,3.524e-06,3,0,3,579,
UMBC,UMBC,1.245e-04,106,4.191e-06,121,1,
GoHeels,GoHeels,1.997e-05,17,0,7,1,
UNSC,UNSC,1.515e-04,129,7.551e-06,218,1,
Framework,Framework,3.524e-06,3,0,3,580,
encryption,encryption,3.524e-06,3,0,3,580,
AskingForAFriend,AskingForAFriend,7.048e-06,6,0,2,1,
election,election,2.819e-05,24,1.836e-06,53,1,
1998RussianMoonlightMaze,1998RussianMoonlightMaze,2.349e-06,2,0,6,1,
MasonCyber,MasonCyber,4.699e-06,4,0,7,1,
CyberDigest,CyberDigest,4.699e-06,4,0,0,581,
EuropeanUnion,EuropeanUnion,8.223e-06,7,0,18,1,
CruzCrew,CruzCrew,7.048e-06,6,0,7,1,
Lamb,Lamb,9.397e-06,8,0,16,1,
Saccone,Saccone,7.048e-06,6,0,13,1,
close,close,2.349e-06,2,0,6,1,
TUNEINatSXSW,TUNEINatSXSW,4.699e-06,4,0,4,1,
Flood,Flood,5.873e-06,5,0,7,1,
Pompeo,Pompeo,4.816e-05,41,2.217e-06,64,1,
hidalgo,hidalgo,2.349e-06,2,0,0,582,
USsanctions,USsanctions,4.699e-06,4,0,8,1,
Citgo,Citgo,2.349e-06,2,0,8,1,
sanctions,sanctions,2.584e-05,22,2.009e-06,58,1,
imports,imports,2.349e-06,2,0,6,1,
crude,crude,7.048e-06,6,0,13,1,
RFS,RFS,5.169e-05,44,1.316e-06,38,1,
JCPOA,JCPOA,2.467e-05,21,1.836e-06,53,1,
PDVSA,PDVSA,4.699e-06,4,0,24,1,
ACEnergy,ACEnergy,0,1,0,1,1,
oilmarket,oilmarket,9.397e-06,8,0,4,1,
tornadoes,tornadoes,3.524e-06,3,0,4,1,
severe,severe,2.349e-06,2,0,2,1,
WhiteHouse,WhiteHouse,1.997e-04,170,1.541e-05,445,1,
PBMs,PBMs,5.873e-06,5,0,14,1,
AndrewMcCabe,AndrewMcCabe,2.584e-05,22,0,11,1,
runs,runs,0,1,0,0,583,
TGIF,TGIF,5.638e-05,48,3.706e-06,107,1,
ireland,ireland,4.816e-05,41,3.429e-06,99,1,
StPaddysDay,StPaddysDay,1.410e-05,12,0,25,1,
NoCap,NoCap,4.699e-06,4,0,4,584,
InfrastructureInAmerica,InfrastructureInAmerica,2.114e-05,18,0,2,1,
FixNICS,FixNICS,3.759e-05,32,0,20,1,
NewProfilePic,NewProfilePic,3.289e-05,28,0,0,585,
PrinceofProvidence,PrinceofProvidence,2.349e-06,2,0,0,586,
Ellies,Ellies,2.349e-05,20,0,2,1,
NEW,NEW,5.286e-05,45,1.524e-06,44,1,
GreatMillsHS,GreatMillsHS,1.762e-05,15,0,0,587,
PuertoRicoStrong,PuertoRicoStrong,3.524e-06,3,0,5,1,
WWE,WWE,4.699e-06,4,0,6,588,
WrestleMania,WrestleMania,2.349e-06,2,0,2,588,
Playback,Playback,4.699e-06,4,0,0,589,
Moscow,Moscow,7.048e-05,60,3.221e-06,93,1,
выборы2018,выборы2018,3.524e-06,3,0,5,1,
RussianPresidentialElection,RussianPresidentialElection,0,1,0,0,590,
MaxineWaters,MaxineWaters,2.349e-06,2,0,0,591,
kdvr,kdvr,5.873e-06,5,0,7,1,
Miami,Miami,5.169e-05,44,1.697e-06,49,1,
ULTRA20,ULTRA20,4.699e-06,4,0,4,1,
TheWatermelonWoman,TheWatermelonWoman,2.349e-06,2,0,4,1,
CherylDunye,CherylDunye,2.349e-06,2,0,4,1,
film,film,1.997e-05,17,1.316e-06,38,1,
IdesOfMarch,IdesOfMarch,1.527e-05,13,0,2,592,
TodayBeyonced,TodayBeyonced,2.349e-06,2,0,2,1,
BasketsFX,BasketsFX,2.349e-06,2,0,0,593,
FightFor15,FightFor15,1.879e-05,16,0,14,1,
journalist,journalist,4.699e-06,4,0,6,1,
eyeroll,eyeroll,3.524e-06,3,0,4,1,
FightTonight,FightTonight,0,1,0,0,594,
CQMagazine,CQMagazine,6.343e-05,54,0,0,595,
Alzheimer,Alzheimer,4.699e-06,4,0,0,596,
transformers,transformers,3.172e-05,27,0,0,597,
Goddard18,Goddard18,2.467e-05,21,0,5,1,
TrueStory,TrueStory,7.048e-06,6,0,1,1,
scifi,scifi,5.873e-06,5,0,7,1,
MichiganState,MichiganState,7.048e-06,6,0,3,1,
ToysRUs,ToysRUs,2.584e-05,22,0,22,1,
race,race,1.527e-05,13,0,31,1,
BLACKandSTEM,BLACKandSTEM,2.349e-06,2,0,0,598,
SCOTUSlinkoftheday,SCOTUSlinkoftheday,3.054e-05,26,0,12,1,
Tornado,Tornado,5.873e-06,5,0,4,1,
Fulton,Fulton,2.349e-06,2,0,2,1,
dcsnowhole,dcsnowhole,0,1,0,0,599,
Royals,Royals,1.292e-05,11,0,9,1,
Retrievers,Retrievers,1.527e-05,13,0,15,1,
Janus,Janus,2.232e-05,19,0,15,1,
Whistleblowers,Whistleblowers,3.524e-05,30,0,23,1,
sunset,sunset,3.054e-05,26,1.489e-06,43,1,
sweepstakes,sweepstakes,3.524e-06,3,0,3,1,
SEC,SEC,7.048e-05,60,2.979e-06,86,1,
CFIUS,CFIUS,2.232e-05,19,0,21,1,
HappyStPatricksDay,HappyStPatricksDay,1.292e-05,11,0,29,1,
CapsGoGreen,CapsGoGreen,4.699e-06,4,0,8,1,
SixteenOverOne,SixteenOverOne,5.873e-06,5,0,0,600,
PublicArtChallenge,PublicArtChallenge,5.873e-06,5,0,0,601,
BetterInfrastructure,BetterInfrastructure,2.349e-06,2,0,0,602,
FirstFour,FirstFour,7.048e-06,6,0,4,1,
DOJ,DOJ,5.404e-05,46,5.265e-06,152,1,
SIFI,SIFI,0,1,0,0,603,
PiDay2018,PiDay2018,1.410e-05,12,0,4,1,
PiDay,PiDay,1.128e-04,96,2.148e-06,62,1,
BigData,BigData,1.997e-05,17,1.870e-06,54,1,
InsiderTrading,InsiderTrading,5.873e-06,5,0,9,1,
IPO,IPO,8.223e-06,7,0,18,1,
legal,legal,5.873e-06,5,0,20,1,
LegalOps,LegalOps,1.292e-05,11,0,6,1,
suicide,suicide,3.524e-06,3,0,14,1,
ESAs,ESAs,3.524e-06,3,0,3,1,
servicedogs,servicedogs,2.702e-05,23,1.697e-06,49,1,
PTSD,PTSD,1.527e-05,13,0,11,1,
NCAATournament2018,NCAATournament2018,1.762e-05,15,0,20,1,
righttowork,righttowork,1.057e-05,9,0,16,1,
union,union,0,1,0,1,1,
scoop,scoop,1.645e-05,14,0,10,1,
bloombergterminal,bloombergterminal,2.349e-06,2,0,6,1,
CNNSOTU,CNNSOTU,4.405e-04,375,3.914e-06,113,1,
FERC,FERC,2.232e-05,19,1.489e-06,43,1,
fiubridge,fiubridge,5.873e-05,50,0,13,1,
LouiseSlaughter,LouiseSlaughter,2.467e-05,21,1.212e-06,35,1,
ThisDayInHistory,ThisDayInHistory,3.524e-06,3,0,2,1,
BReclamation,BReclamation,0,1,0,0,604,
MomsBeMomming,MomsBeMomming,0,1,0,0,605,
TooMuchCrapTooFewPockets,TooMuchCrapTooFewPockets,0,1,0,0,606,
RussiaElections2018,RussiaElections2018,1.410e-05,12,0,13,1,
UnitedKingdom,UnitedKingdom,1.879e-05,16,0,26,1,
Rexit,Rexit,5.873e-05,50,0,34,1,
cryptodad,cryptodad,9.397e-06,8,0,4,1,
roadwarriors,roadwarriors,2.349e-06,2,0,2,607,
trumptravels,trumptravels,2.349e-06,2,0,2,607,
EagleCam,EagleCam,3.524e-06,3,0,0,608,
TradeDeficit,TradeDeficit,4.699e-06,4,0,6,1,
Bahrain,Bahrain,1.292e-05,11,0,32,1,
PasstheBudget,PasstheBudget,2.349e-06,2,0,2,609,
WritetheCheck,WritetheCheck,2.349e-06,2,0,2,609,
tealeaves,tealeaves,0,1,0,0,610,
PACOM,PACOM,4.699e-06,4,0,10,1,
SpaceCorps,SpaceCorps,1.175e-05,10,0,11,1,
ToddlerinChief,ToddlerinChief,9.397e-06,8,0,0,611,
KasieDC,KasieDC,5.873e-06,5,0,15,1,
McCabeFiring,McCabeFiring,1.057e-05,9,1.663e-06,48,1,
TrumpRussiaConspiracy,TrumpRussiaConspiracy,2.349e-06,2,0,12,1,
JohnDowd,JohnDowd,7.048e-06,6,0,21,1,
MiamiOHNews,MiamiOHNews,4.699e-06,4,0,0,612,
axiosam,axiosam,1.997e-05,17,0,0,613,
designinternships,designinternships,2.349e-06,2,0,2,1,
pubjobs,pubjobs,1.175e-05,10,0,18,1,
TheBrianKilmeadeShow,TheBrianKilmeadeShow,2.349e-06,2,0,0,614,
FY2019,FY2019,1.057e-05,9,0,2,615,
resilience,resilience,1.175e-05,10,0,12,1,
Appalachian,Appalachian,5.873e-06,5,0,22,1,
carboncapture,carboncapture,1.410e-05,12,0,11,1,
DOE,DOE,1.057e-05,9,0,33,1,
communication,communication,1.175e-05,10,0,28,1,
EERE,EERE,2.349e-06,2,0,14,1,
Bioenergy,Bioenergy,2.349e-06,2,0,14,1,
contracts,contracts,2.349e-06,2,0,14,1,
WMS2018,WMS2018,4.699e-06,4,0,0,616,
gridreliability,gridreliability,2.349e-06,2,0,2,617,
gridresilience,gridresilience,4.699e-06,4,0,4,617,
Tax,Tax,1.139e-04,97,6.858e-06,198,1,
sabaltrail,sabaltrail,1.645e-05,14,0,30,1,
FERCafterDark,FERCafterDark,3.524e-06,3,0,6,1,
HeadlineOfTheDay,HeadlineOfTheDay,1.292e-05,11,0,0,618,
NRC,NRC,4.699e-06,4,0,6,1,
RIC2018,RIC2018,2.349e-06,2,0,2,1,
ARPAE18,ARPAE18,2.937e-05,25,0,29,1,
SFRC,SFRC,1.057e-05,9,0,4,1,
Electricvehicles,Electricvehicles,1.292e-05,11,0,23,1,
mines,mines,2.349e-06,2,0,8,1,
Illinois,Illinois,4.346e-05,37,2.321e-06,67,1,
PowderRiverBasin,PowderRiverBasin,2.349e-06,2,0,8,1,
EatLocal,EatLocal,2.349e-06,2,0,0,619,
AccelerateHERdc,AccelerateHERdc,2.349e-06,2,0,0,620,
Madoff,Madoff,3.524e-06,3,0,3,621,
Ponzi,Ponzi,3.524e-06,3,0,3,621,
auditcommittees,auditcommittees,2.349e-06,2,0,2,622,
WHACAL,WHACAL,4.699e-06,4,0,2,622,
InternationalLaw,InternationalLaw,2.349e-06,2,0,0,623,
Communications,Communications,5.873e-06,5,0,22,1,
DataSecurity,DataSecurity,1.527e-05,13,0,22,1,
founder,founder,4.699e-06,4,0,6,1,
SleepCatchUp,SleepCatchUp,0,1,0,1,1,
SaturdayMotivation,SaturdayMotivation,1.292e-05,11,0,21,1,
InfinityWarTrailer,InfinityWarTrailer,0,1,0,2,1,
CaptainAmerica,CaptainAmerica,5.873e-06,5,0,8,1,
ChambersGlobal,ChambersGlobal,2.349e-06,2,0,0,624,
hacking,hacking,2.114e-05,18,1.559e-06,45,1,
hungry,hungry,4.699e-06,4,0,6,1,
Chirashi,Chirashi,0,1,0,1,1,
AvengersInfinityWar,AvengersInfinityWar,9.397e-06,8,0,9,1,
TCPA,TCPA,0,1,0,2,625,
autodialer,autodialer,0,1,0,2,625,
robocall,robocall,2.349e-06,2,0,2,625,
FridayThoughts,FridayThoughts,4.699e-06,4,0,1,1,
biometrics,biometrics,3.524e-06,3,0,5,1,
behavioralbiometrics,behavioralbiometrics,2.349e-06,2,0,2,1,
LGBTbar40,LGBTbar40,2.349e-06,2,0,0,626,
PTAB,PTAB,4.699e-06,4,0,2,1,
EUdataP,EUdataP,4.699e-06,4,0,6,1,
business,business,1.175e-05,10,0,29,1,
springissprung,springissprung,0,1,0,0,627,
ugh,ugh,4.699e-06,4,0,2,1,
SweetSixteenBound,SweetSixteenBound,5.873e-06,5,0,6,1,
Cuse,Cuse,1.292e-05,11,0,22,1,
Glushkov,Glushkov,4.699e-06,4,0,4,1,
ILprimaries,ILprimaries,0,1,0,1,1,
FL13,FL13,8.223e-06,7,0,18,1,
guilttrip,guilttrip,0,1,0,0,628,
tacofriday,tacofriday,0,1,0,1,629,
EaterDC,EaterDC,3.524e-06,3,0,5,629,
DCrepresent,DCrepresent,0,1,0,1,630,
sweetmemories,sweetmemories,0,1,0,1,630,
myworkhereisdone,myworkhereisdone,3.524e-06,3,0,0,631,
saycheese,saycheese,0,1,0,2,629,
cestsibon,cestsibon,0,1,0,2,629,
Fremdschämen,Fremdschämen,0,1,0,0,632,
MarchMadness2018,MarchMadness2018,6.108e-05,52,1.905e-06,55,1,
mineclosure,mineclosure,4.699e-06,4,0,4,1,
Arctic,Arctic,3.642e-05,31,1.663e-06,48,1,
Energywire,Energywire,1.527e-05,13,0,8,1,
PMA,PMA,3.524e-06,3,0,2,1,
SpaceBRAC,SpaceBRAC,3.524e-06,3,0,0,633,
FITARA,FITARA,4.699e-06,4,0,0,634,
JobPosting,JobPosting,2.349e-06,2,0,2,1,
ManagementAgenda,ManagementAgenda,0,1,0,1,1,
Spoiler,Spoiler,2.349e-06,2,0,0,635,
sharedservices,sharedservices,3.524e-06,3,0,7,1,
protest,protest,2.114e-05,18,2.286e-06,66,1,
Spoilers,Spoilers,2.349e-06,2,0,4,1,
bugbounty,bugbounty,0,1,0,2,1,
GreatMills,GreatMills,3.642e-05,31,0,7,1,
WJZ,WJZ,1.879e-05,16,0,12,1,
RethinkDiscipline,RethinkDiscipline,2.349e-06,2,0,0,636,
NationalPoultryDay,NationalPoultryDay,0,1,0,0,637,
HIVAwareness,HIVAwareness,2.349e-06,2,0,2,1,
NationalStudentWalkout,NationalStudentWalkout,1.010e-04,86,2.113e-06,61,1,
gunsdowngradesup,gunsdowngradesup,3.524e-06,3,0,9,1,
EndGunViolence,EndGunViolence,4.464e-05,38,1.767e-06,51,1,
nomoreexcuses,nomoreexcuses,2.349e-06,2,0,8,1,
NewtownWalkout,NewtownWalkout,2.349e-06,2,0,8,1,
phled,phled,1.645e-05,14,0,18,1,
nationalschoolwalkoutday,nationalschoolwalkoutday,1.292e-05,11,0,14,1,
sayreville,sayreville,2.349e-06,2,0,0,638,
fightingGunViolence,fightingGunViolence,4.699e-06,4,0,12,1,
NationalAgDay,NationalAgDay,9.397e-06,8,0,6,1,
PHMSA,PHMSA,4.699e-06,4,0,6,1,
secrecy,secrecy,2.349e-06,2,0,4,1,
humility,humility,0,1,0,0,639,
casen,casen,3.759e-05,32,0,6,1,
greatestteamever,greatestteamever,2.349e-06,2,0,0,640,
BisonOnTheMove,BisonOnTheMove,0,1,0,0,641,
DailyDM,DailyDM,4.699e-06,4,0,0,642,
bannedinDC,bannedinDC,2.349e-06,2,0,1,1,
SMOY,SMOY,0,1,0,0,643,
BRRRRRRT,BRRRRRRT,2.349e-06,2,0,0,644,
Kudlow,Kudlow,2.349e-06,2,0,0,645,
TNYarchive,TNYarchive,1.057e-05,9,0,0,646,
UnpopularDisabilityOpinions,UnpopularDisabilityOpinions,2.349e-06,2,0,0,647,
ArnaldoRios,ArnaldoRios,0,1,0,1,1,
Drink,Drink,4.699e-06,4,0,0,648,
RadicalInclusion,RadicalInclusion,2.114e-05,18,0,2,649,
allforJan,allforJan,7.048e-06,6,0,10,1,
Bratislava,Bratislava,4.699e-06,4,0,8,1,
JanKuciak,JanKuciak,2.232e-05,19,0,24,1,
MartinaKusnirova,MartinaKusnirova,3.524e-06,3,0,10,1,
BeatTheClock,BeatTheClock,0,1,0,0,650,
BringBackWoodhead,BringBackWoodhead,0,1,0,0,651,
NationalSecurity,NationalSecurity,2.819e-05,24,2.078e-06,60,1,
norms,norms,0,1,0,0,652,
BRAC,BRAC,4.699e-06,4,0,2,1,
vision2030,vision2030,2.349e-06,2,0,2,1,
PA18Results,PA18Results,1.645e-05,14,0,7,1,
spoileralert,spoileralert,3.524e-06,3,0,2,653,
wildlife,wildlife,5.873e-05,50,4.191e-06,121,1,
nationalmonument,nationalmonument,5.873e-06,5,0,6,1,
BearsEars,BearsEars,3.054e-05,26,0,21,1,
sadCOPswag,sadCOPswag,0,1,0,1,654,
somuchPoland,somuchPoland,0,1,0,1,654,
fridaylateshift,fridaylateshift,3.524e-06,3,0,0,655,
skills,skills,0,1,0,0,656,
electionnights,electionnights,0,1,0,0,657,
interoperability,interoperability,1.175e-05,10,0,17,1,
digitalcitizenship,digitalcitizenship,0,1,0,4,1,
bystanders,bystanders,0,1,0,4,1,
scientists,scientists,3.524e-06,3,0,27,1,
dataprivacy,dataprivacy,2.349e-05,20,0,27,1,
SOPIPA,SOPIPA,0,1,0,2,1,
databreeches,databreeches,0,1,0,4,1,
onlinelearing,onlinelearing,0,1,0,4,1,
virtualschool,virtualschool,9.397e-06,8,1.247e-06,36,1,
ArneDuncan,ArneDuncan,0,1,0,2,1,
sexting,sexting,3.524e-06,3,0,5,1,
FERPA,FERPA,0,1,0,3,1,
DeVos,DeVos,1.645e-05,14,0,9,1,
MOOC,MOOC,3.524e-06,3,0,8,1,
onlinelearning,onlinelearning,1.057e-05,9,1.351e-06,39,1,
blendedlearning,blendedlearning,5.873e-06,5,0,20,1,
racialbias,racialbias,3.524e-06,3,0,14,1,
assessments,assessments,2.349e-06,2,0,7,1,
PRAXIS,PRAXIS,0,1,0,4,1,
edtpa,edtpa,0,1,0,4,1,
ArtificialIntelligence,ArtificialIntelligence,3.172e-05,27,2.425e-06,70,1,
yearwevote,yearwevote,2.349e-06,2,0,2,1,
3ID,3ID,2.349e-06,2,0,2,1,
FOIAFriday,FOIAFriday,3.172e-05,27,0,28,1,
cyberattacks,cyberattacks,1.057e-05,9,0,18,1,
affordablehousing,affordablehousing,4.699e-06,4,0,2,443,
Prospect,Prospect,2.349e-06,2,0,0,658,
Saratoga,Saratoga,3.524e-06,3,0,5,1,
walkoutbayarea,walkoutbayarea,2.349e-06,2,0,4,1,
EPAInAction,EPAInAction,3.524e-06,3,0,1,1,
BehaveYourWay,BehaveYourWay,1.175e-05,10,0,0,659,
INw2w,INw2w,4.699e-05,40,0,15,1,
finserv,finserv,1.292e-05,11,0,19,1,
Barbie,Barbie,4.699e-06,4,0,10,1,
BadAss,BadAss,1.175e-05,10,0,11,1,
CFPPro,CFPPro,2.349e-06,2,0,8,1,
socialstudies,socialstudies,0,1,0,2,1,
AmericanHistory,AmericanHistory,1.057e-05,9,0,22,1,
dontsleep,dontsleep,2.349e-06,2,0,0,660,
Trauma,Trauma,2.349e-06,2,0,1,1,
Philadelphia,Philadelphia,7.048e-05,60,4.087e-06,118,1,
PawsForLuck,PawsForLuck,8.223e-06,7,0,12,1,
TNOIIECBAFTATPPAAFPDATW,TNOIIECBAFTATPPAAFPDATW,9.397e-06,8,0,0,661,
FridayFortune,FridayFortune,3.524e-06,3,0,0,662,
NPRLife,NPRLife,5.521e-05,47,3.152e-06,91,1,
WhatsGoodNPR,WhatsGoodNPR,2.349e-06,2,0,2,1,
Brookland,Brookland,5.873e-06,5,0,0,663,
blkcreativesjobs,blkcreativesjobs,7.048e-06,6,0,4,1,
ReignyDayJobs,ReignyDayJobs,7.048e-06,6,0,12,1,
celebrity,celebrity,4.699e-06,4,0,8,1,
nerdpride,nerdpride,2.349e-06,2,0,0,664,
salmonella,salmonella,5.873e-06,5,0,4,1,
kratom,kratom,2.819e-05,24,2.979e-06,86,1,
polio,polio,1.997e-05,17,2.009e-06,58,1,
globalhealth,globalhealth,2.937e-05,25,3.498e-06,101,1,
antibiotic,antibiotic,0,1,0,0,665,
speech,speech,7.048e-06,6,0,12,1,
NIFLAvBecerra,NIFLAvBecerra,7.048e-06,6,0,9,1,
savethe8th,savethe8th,7.048e-06,6,0,4,1,
important,important,0,1,0,0,666,
firstworldproblems,firstworldproblems,2.349e-06,2,0,1,667,
StPatrick,StPatrick,4.699e-06,4,0,4,1,
Nigeria,Nigeria,1.010e-04,86,4.087e-06,118,1,
UnderDOGS,UnderDOGS,4.699e-06,4,0,9,1,
pcbb,pcbb,7.635e-05,65,0,10,1,
NotAllPress,NotAllPress,0,1,0,0,668,
Africa,Africa,1.527e-04,130,8.209e-06,237,1,
InCooleyWeTrust,InCooleyWeTrust,3.524e-06,3,0,4,1,
NowPlaying,NowPlaying,1.997e-05,17,0,8,1,
resist,resist,3.054e-05,26,1.247e-06,36,1,
textsfrommom,textsfrommom,0,1,0,0,669,
GoRhody,GoRhody,2.349e-06,2,0,4,1,
blessed,blessed,4.346e-05,37,0,15,1,
justintrudeau,justintrudeau,3.524e-06,3,0,0,670,
TradeTwitter,TradeTwitter,3.524e-06,3,0,0,671,
NAFTAWorks,NAFTAWorks,2.819e-05,24,0,34,1,
TradeWorks,TradeWorks,4.699e-06,4,0,4,1,
FutureofEurope,FutureofEurope,4.699e-06,4,0,2,672,
notbreakingnews,notbreakingnews,2.349e-06,2,0,0,673,
bad,bad,2.349e-06,2,0,0,674,
umbcvsuva,umbcvsuva,5.873e-06,5,0,1,1,
hope,hope,1.645e-05,14,0,21,1,
SudanForever,SudanForever,1.410e-05,12,0,23,1,
TheLoneBachelorGone,TheLoneBachelorGone,1.057e-05,9,0,18,1,
Only2Left,Only2Left,1.057e-05,9,0,18,1,
BAMFI,BAMFI,2.349e-06,2,0,4,1,
cricket,cricket,4.699e-06,4,0,6,1,
RedHerring,RedHerring,0,1,0,1,675,
KipperNews,KipperNews,0,1,0,1,675,
MyTwitterAnniversary,MyTwitterAnniversary,7.048e-06,6,0,0,676,
ReaderMail,ReaderMail,4.699e-06,4,0,0,677,
DeathOfStalin,DeathOfStalin,2.349e-06,2,0,0,678,
Salisbury,Salisbury,1.151e-04,98,5.473e-06,158,1,
SteveKornacki,SteveKornacki,4.699e-06,4,0,1,1,
TheFinal5,TheFinal5,5.521e-05,47,4.261e-06,123,1,
slatepitch,slatepitch,3.524e-06,3,0,1,1,
GA06,GA06,4.229e-05,36,1.489e-06,43,1,
MTAL,MTAL,2.349e-05,20,1.524e-06,44,1,
USATodayWeekend,USATodayWeekend,2.349e-06,2,0,4,1,
frontpagestoday,frontpagestoday,1.175e-05,10,0,22,1,
Flint,Flint,1.175e-05,10,0,14,1,
RenewableEnergy,RenewableEnergy,1.879e-05,16,2.563e-06,74,1,
SolarEnergy,SolarEnergy,1.410e-05,12,1.801e-06,52,1,
MigratoryBirdTreatyAct,MigratoryBirdTreatyAct,2.349e-06,2,0,10,1,
windpower,windpower,1.057e-05,9,1.940e-06,56,1,
gun,gun,4.699e-05,40,1.767e-06,51,1,
Democratic,Democratic,1.292e-05,11,0,15,1,
skol,skol,7.048e-06,6,0,1,679,
winnesota,winnesota,0,1,0,1,679,
caregiving,caregiving,2.349e-06,2,0,2,680,
Carers,Carers,2.349e-06,2,0,2,680,
Marketplace,Marketplace,2.349e-06,2,0,0,681,
DREAMS,DREAMS,2.349e-06,2,0,6,1,
BigDREAMS,BigDREAMS,2.349e-06,2,0,6,1,
IDefineMe,IDefineMe,7.635e-05,65,1.663e-06,48,1,
NIHCAIConf,NIHCAIConf,2.349e-06,2,0,0,682,
ReverseWerewolf,ReverseWerewolf,0,1,0,0,683,
CrimesOfGrindelwald,CrimesOfGrindelwald,0,1,0,1,1,
FantasticBeasts,FantasticBeasts,4.699e-06,4,0,4,1,
AlwaysBeCrootin,AlwaysBeCrootin,0,1,0,0,684,
EHmatters,EHmatters,4.699e-06,4,0,0,685,
ImpeachTrump,ImpeachTrump,4.699e-06,4,0,14,1,
VeryFinePeople,VeryFinePeople,0,1,0,0,686,
WhatIReallyMake,WhatIReallyMake,2.349e-06,2,0,2,687,
RedForEd,RedForEd,5.873e-06,5,0,3,687,
Ellie,Ellie,3.524e-06,3,0,0,688,
AspenInsight,AspenInsight,9.397e-06,8,0,0,689,
WitnessTampering,WitnessTampering,2.349e-06,2,0,0,690,
HolderAtGU,HolderAtGU,1.997e-05,17,0,2,1,
famousfriends,famousfriends,0,1,0,0,691,
SpecialElection,SpecialElection,1.527e-05,13,0,27,1,
BlueWave,BlueWave,1.292e-05,11,0,26,1,
Midterms2018,Midterms2018,3.054e-05,26,0,34,1,
UnitedNYCHalf,UnitedNYCHalf,2.349e-06,2,0,0,692,
